rank,code,name,price,change_pct,source,collect_time
1,000938.SZ,紫光股份,41.46,10.0,东方财富,2026-07-21 16:51:59
2,600584.SH,长电科技,84.69,10.0,东方财富,2026-07-21 16:51:59
3,001309.SZ,德明利,508.0,5.2,东方财富,2026-07-21 16:51:59
4,000725.SZ,京东方Ａ,6.31,8.98,东方财富,2026-07-21 16:51:59
5,603986.SH,兆易创新,475.53,10.0,东方财富,2026-07-21 16:51:59
6,600664.SH,哈药股份,5.84,9.98,东方财富,2026-07-21 16:51:59
7,002185.SZ,华天科技,18.35,8.9,东方财富,2026-07-21 16:51:59
8,002156.SZ,通富微电,69.3,10.0,东方财富,2026-07-21 16:51:59
9,600744.SH,华银电力,7.22,10.06,东方财富,2026-07-21 16:51:59
11,600667.SH,太极实业,16.69,10.02,东方财富,2026-07-21 16:51:59
12,000021.SZ,深科技,38.65,9.99,东方财富,2026-07-21 16:51:59
13,002396.SZ,星网锐捷,31.61,9.99,东方财富,2026-07-21 16:51:59
14,002371.SZ,北方华创,744.6,10.0,东方财富,2026-07-21 16:51:59
15,002384.SZ,东山精密,231.0,6.09,东方财富,2026-07-21 16:51:59
16,000977.SZ,浪潮信息,88.66,9.07,东方财富,2026-07-21 16:51:59
18,601991.SH,大唐发电,6.62,3.76,东方财富,2026-07-21 16:51:59
21,002432.SZ,九安医疗,79.75,10.0,东方财富,2026-07-21 16:51:59
22,600206.SH,有研新材,39.46,10.01,东方财富,2026-07-21 16:51:59
23,001258.SZ,立新能源,10.01,10.0,东方财富,2026-07-21 16:51:59
24,603118.SH,共进股份,14.93,10.02,东方财富,2026-07-21 16:51:59
25,600460.SH,士兰微,32.87,10.01,东方财富,2026-07-21 16:51:59
26,000815.SZ,美利云,14.66,9.98,东方财富,2026-07-21 16:51:59
27,002409.SZ,雅克科技,143.55,10.0,东方财富,2026-07-21 16:51:59
29,600487.SH,亨通光电,59.96,6.01,东方财富,2026-07-21 16:51:59
30,603629.SH,利通电子,107.58,10.0,东方财富,2026-07-21 16:51:59
31,600183.SH,生益科技,135.67,10.0,东方财富,2026-07-21 16:51:59
32,002036.SZ,联创电子,7.21,10.08,东方财富,2026-07-21 16:51:59
34,002281.SZ,光迅科技,187.0,9.67,东方财富,2026-07-21 16:51:59
35,002167.SZ,东方锆业,16.85,9.99,东方财富,2026-07-21 16:51:59
37,600519.SH,贵州茅台,1308.0,-1.47,东方财富,2026-07-21 16:51:59
38,000988.SZ,华工科技,113.15,6.89,东方财富,2026-07-21 16:51:59
39,600522.SH,中天科技,34.63,7.48,东方财富,2026-07-21 16:51:59
41,601138.SH,工业富联,60.98,7.93,东方财富,2026-07-21 16:51:59
44,603005.SH,晶方科技,31.05,9.99,东方财富,2026-07-21 16:51:59
45,001399.SZ,惠科股份,27.87,9.98,东方财富,2026-07-21 16:51:59
46,603123.SH,翠微股份,8.67,10.03,东方财富,2026-07-21 16:51:59
47,603019.SH,中科曙光,97.88,7.51,东方财富,2026-07-21 16:51:59
49,600396.SH,华电辽能,13.56,5.77,东方财富,2026-07-21 16:51:59
50,000889.SZ,中嘉博创,3.8,10.14,东方财富,2026-07-21 16:51:59
51,000100.SZ,TCL科技,5.35,7.65,东方财富,2026-07-21 16:51:59
54,600988.SH,赤峰黄金,35.48,10.02,东方财富,2026-07-21 16:51:59
56,600884.SH,杉杉股份,12.45,9.98,东方财富,2026-07-21 16:51:59
57,002197.SZ,证通电子,6.34,10.07,东方财富,2026-07-21 16:51:59
58,002008.SZ,大族激光,100.89,10.0,东方财富,2026-07-21 16:51:59
60,600330.SH,天通股份,19.13,10.01,东方财富,2026-07-21 16:51:59
62,002987.SZ,京北方,10.63,10.04,东方财富,2026-07-21 16:51:59
64,603773.SH,沃格光电,84.65,10.01,东方财富,2026-07-21 16:51:59
67,600176.SH,中国巨石,43.0,9.03,东方财富,2026-07-21 16:51:59
68,600552.SH,凯盛科技,16.07,9.99,东方财富,2026-07-21 16:51:59
69,000555.SZ,神州信息,10.49,9.96,东方财富,2026-07-21 16:51:59
70,600641.SH,先导基电,31.83,9.99,东方财富,2026-07-21 16:51:59
71,002407.SZ,多氟多,30.13,7.15,东方财富,2026-07-21 16:51:59
72,000676.SZ,智度股份,6.92,9.15,东方财富,2026-07-21 16:51:59
73,000426.SZ,兴业银锡,29.62,9.99,东方财富,2026-07-21 16:51:59
74,603127.SH,昭衍新药,49.12,4.51,东方财富,2026-07-21 16:51:59
76,603256.SH,宏和科技,158.68,10.0,东方财富,2026-07-21 16:51:59
78,002245.SZ,蔚蓝锂芯,17.23,10.03,东方财富,2026-07-21 16:51:59
81,603444.SH,吉比特,356.0,1.15,东方财富,2026-07-21 16:51:59
82,601869.SH,长飞光纤,406.38,6.38,东方财富,2026-07-21 16:51:59
83,605111.SH,新洁能,53.85,10.01,东方财富,2026-07-21 16:51:59
84,000636.SZ,风华高科,44.32,5.83,东方财富,2026-07-21 16:51:59
85,601899.SH,紫金矿业,30.21,2.93,东方财富,2026-07-21 16:51:59
87,603936.SH,博敏电子,14.04,10.03,东方财富,2026-07-21 16:51:59
88,603538.SH,美诺华,27.96,-10.01,东方财富,2026-07-21 16:51:59
90,002851.SZ,麦格米特,135.22,10.0,东方财富,2026-07-21 16:51:59
93,002213.SZ,大为股份,24.99,9.99,东方财富,2026-07-21 16:51:59
94,002138.SZ,顺络电子,41.89,10.01,东方财富,2026-07-21 16:51:59
95,002747.SZ,埃斯顿,33.43,-2.73,东方财富,2026-07-21 16:51:59
97,601038.SH,一拖股份,13.79,9.97,东方财富,2026-07-21 16:51:59
98,600703.SH,三安光电,12.48,7.59,东方财富,2026-07-21 16:51:59
99,000063.SZ,中兴通讯,34.88,3.41,东方财富,2026-07-21 16:51:59
100,002428.SZ,云南锗业,73.98,9.52,东方财富,2026-07-21 16:51:59
