rank,code,name,price,change_pct,source,collect_time
1,002185.SZ,华天科技,21.93,9.98,东方财富,2026-07-07 17:30:57
2,600584.SH,长电科技,100.99,6.2,东方财富,2026-07-07 17:30:57
3,600206.SH,有研新材,55.98,10.0,东方财富,2026-07-07 17:30:57
4,000977.SZ,浪潮信息,71.06,1.94,东方财富,2026-07-07 17:30:57
5,002747.SZ,埃斯顿,49.0,6.45,东方财富,2026-07-07 17:30:57
6,000725.SZ,京东方Ａ,7.58,-2.32,东方财富,2026-07-07 17:30:57
7,002384.SZ,东山精密,236.87,5.53,东方财富,2026-07-07 17:30:57
8,002129.SZ,TCL中环,11.02,9.98,东方财富,2026-07-07 17:30:57
9,002497.SZ,雅化集团,24.65,10.0,东方财富,2026-07-07 17:30:57
10,600360.SH,华微电子,15.32,9.98,东方财富,2026-07-07 17:30:57
11,002137.SZ,实益达,11.43,10.01,东方财富,2026-07-07 17:30:57
12,600172.SH,黄河旋风,18.36,-1.02,东方财富,2026-07-07 17:30:57
13,001248.SZ,C华润,18.51,0.76,东方财富,2026-07-07 17:30:57
14,603823.SH,百合花,72.45,10.01,东方财富,2026-07-07 17:30:57
15,002558.SZ,巨人网络,29.09,6.01,东方财富,2026-07-07 17:30:57
16,002617.SZ,露笑科技,9.7,8.14,东方财富,2026-07-07 17:30:57
17,600667.SH,太极实业,26.32,-3.98,东方财富,2026-07-07 17:30:57
19,600288.SH,大恒科技,15.55,9.97,东方财富,2026-07-07 17:30:57
20,603986.SH,兆易创新,620.0,-5.24,东方财富,2026-07-07 17:30:57
21,600793.SH,宜宾纸业,19.37,9.99,东方财富,2026-07-07 17:30:57
22,002585.SZ,双星新材,11.37,9.96,东方财富,2026-07-07 17:30:57
23,600246.SH,万通发展,18.6,9.99,东方财富,2026-07-07 17:30:57
24,000021.SZ,深科技,54.07,1.44,东方财富,2026-07-07 17:30:57
25,000973.SZ,佛塑科技,14.58,10.04,东方财富,2026-07-07 17:30:57
26,603065.SH,宿迁联盛,20.25,9.99,东方财富,2026-07-07 17:30:57
28,603861.SH,白云电器,15.2,9.99,东方财富,2026-07-07 17:30:57
29,002841.SZ,视源股份,43.08,10.01,东方财富,2026-07-07 17:30:57
30,000938.SZ,紫光股份,31.48,-5.49,东方财富,2026-07-07 17:30:57
32,600120.SH,浙江东方,4.88,9.91,东方财富,2026-07-07 17:30:57
33,600703.SH,三安光电,17.78,2.48,东方财富,2026-07-07 17:30:57
34,002281.SZ,光迅科技,221.67,6.05,东方财富,2026-07-07 17:30:57
35,603893.SH,瑞芯微,190.71,8.28,东方财富,2026-07-07 17:30:57
36,002156.SZ,通富微电,68.21,3.07,东方财富,2026-07-07 17:30:57
38,600487.SH,亨通光电,80.89,-4.39,东方财富,2026-07-07 17:30:57
39,002428.SZ,云南锗业,110.0,4.45,东方财富,2026-07-07 17:30:57
40,002354.SZ,天娱数科,8.71,3.32,东方财富,2026-07-07 17:30:57
41,603178.SH,圣龙股份,16.35,10.03,东方财富,2026-07-07 17:30:57
42,002407.SZ,多氟多,45.35,-1.11,东方财富,2026-07-07 17:30:57
43,600110.SH,诺德股份,15.23,5.84,东方财富,2026-07-07 17:30:57
44,002031.SZ,巨轮智能,6.04,7.47,东方财富,2026-07-07 17:30:57
45,600519.SH,贵州茅台,1188.8,-1.5,东方财富,2026-07-07 17:30:57
46,001339.SZ,智微智能,101.31,4.93,东方财富,2026-07-07 17:30:57
47,000636.SZ,风华高科,61.26,4.72,东方财富,2026-07-07 17:30:57
48,603137.SH,恒尚节能,20.83,9.98,东方财富,2026-07-07 17:30:57
49,001365.SZ,天海电子,43.46,10.0,东方财富,2026-07-07 17:30:57
50,001311.SZ,多利科技,19.67,10.01,东方财富,2026-07-07 17:30:57
51,600522.SH,中天科技,47.27,-1.58,东方财富,2026-07-07 17:30:57
52,000100.SZ,TCL科技,5.26,1.35,东方财富,2026-07-07 17:30:57
53,002457.SZ,青龙管业,14.99,6.54,东方财富,2026-07-07 17:30:57
54,605399.SH,晨光新材,14.51,10.01,东方财富,2026-07-07 17:30:57
55,601121.SH,宝地矿业,6.47,10.03,东方财富,2026-07-07 17:30:57
56,001206.SZ,依依股份,19.54,10.02,东方财富,2026-07-07 17:30:57
57,603618.SH,杭电股份,39.69,-10.0,东方财富,2026-07-07 17:30:57
58,603538.SH,美诺华,43.7,5.1,东方财富,2026-07-07 17:30:57
59,600094.SH,大名城,3.84,10.03,东方财富,2026-07-07 17:30:57
60,002077.SZ,大港股份,19.07,7.44,东方财富,2026-07-07 17:30:57
61,000066.SZ,中国长城,18.58,-1.28,东方财富,2026-07-07 17:30:57
62,605118.SH,力鼎光电,38.08,9.99,东方财富,2026-07-07 17:30:57
63,000988.SZ,华工科技,153.59,2.6,东方财富,2026-07-07 17:30:57
64,000970.SZ,中科三环,16.55,6.29,东方财富,2026-07-07 17:30:57
65,001229.SZ,魅视科技,38.82,10.0,东方财富,2026-07-07 17:30:57
69,002951.SZ,金时科技,14.84,10.01,东方财富,2026-07-07 17:30:57
71,600176.SH,中国巨石,60.0,-5.97,东方财富,2026-07-07 17:30:57
73,002050.SZ,三花智控,45.51,-1.39,东方财富,2026-07-07 17:30:57
75,002266.SZ,浙富控股,5.75,8.7,东方财富,2026-07-07 17:30:57
76,600460.SH,士兰微,47.29,1.44,东方财富,2026-07-07 17:30:57
77,601991.SH,大唐发电,7.0,-5.28,东方财富,2026-07-07 17:30:57
78,001309.SZ,德明利,851.0,-8.98,东方财富,2026-07-07 17:30:57
79,002141.SZ,贤丰控股,5.85,3.54,东方财富,2026-07-07 17:30:57
80,002396.SZ,星网锐捷,26.45,2.76,东方财富,2026-07-07 17:30:57
81,000566.SZ,海南海药,5.79,-9.95,东方财富,2026-07-07 17:30:57
83,003004.SZ,声迅股份,79.95,10.0,东方财富,2026-07-07 17:30:57
84,002132.SZ,恒星科技,6.08,7.99,东方财富,2026-07-07 17:30:57
85,002584.SZ,西陇科学,9.92,5.98,东方财富,2026-07-07 17:30:57
86,601138.SH,工业富联,63.78,0.3,东方财富,2026-07-07 17:30:57
89,603906.SH,龙蟠科技,30.39,4.83,东方财富,2026-07-07 17:30:57
91,001230.SZ,劲旅环境,17.42,9.97,东方财富,2026-07-07 17:30:57
92,600105.SH,永鼎股份,49.05,-2.0,东方财富,2026-07-07 17:30:57
93,000593.SZ,德龙汇能,26.25,6.45,东方财富,2026-07-07 17:30:57
94,603629.SH,DR利通电,111.07,-10.0,东方财富,2026-07-07 17:30:57
95,603778.SH,国晟科技,10.95,4.68,东方财富,2026-07-07 17:30:57
96,603118.SH,共进股份,13.51,0.67,东方财富,2026-07-07 17:30:57
98,603356.SH,华菱精工,17.93,10.0,东方财富,2026-07-07 17:30:57
