rank,code,name,price,change_pct,source,collect_time
1,600487.SH,亨通光电,91.43,10.0,东方财富,2026-06-03 19:03:58
2,002156.SZ,通富微电,70.22,9.99,东方财富,2026-06-03 19:03:58
3,601991.SH,大唐发电,9.1,-0.87,东方财富,2026-06-03 19:03:58
4,600396.SH,华电辽能,21.34,10.0,东方财富,2026-06-03 19:03:58
5,600578.SH,京能电力,9.34,10.01,东方财富,2026-06-03 19:03:58
6,001896.SZ,豫能控股,20.08,10.03,东方财富,2026-06-03 19:03:58
7,600584.SH,长电科技,80.13,6.34,东方财富,2026-06-03 19:03:58
8,000725.SZ,京东方Ａ,5.59,2.19,东方财富,2026-06-03 19:03:58
9,601138.SH,工业富联,81.05,1.3,东方财富,2026-06-03 19:03:58
10,600310.SH,广西能源,6.35,10.05,东方财富,2026-06-03 19:03:58
11,002185.SZ,华天科技,19.16,4.53,东方财富,2026-06-03 19:03:58
12,600121.SH,郑州煤电,5.69,10.06,东方财富,2026-06-03 19:03:58
13,002137.SZ,实益达,10.4,10.05,东方财富,2026-06-03 19:03:58
14,600255.SH,鑫科材料,4.39,10.03,东方财富,2026-06-03 19:03:58
15,600522.SH,中天科技,44.98,4.87,东方财富,2026-06-03 19:03:58
16,002579.SZ,中京电子,19.45,-6.31,东方财富,2026-06-03 19:03:58
17,600367.SH,红星发展,42.72,9.99,东方财富,2026-06-03 19:03:58
18,600172.SH,黄河旋风,15.04,8.2,东方财富,2026-06-03 19:03:58
19,601869.SH,长飞光纤,444.99,8.87,东方财富,2026-06-03 19:03:58
21,002384.SZ,东山精密,223.99,6.19,东方财富,2026-06-03 19:03:58
22,600198.SH,大唐电信,8.86,10.06,东方财富,2026-06-03 19:03:58
23,600403.SH,大有能源,6.73,9.97,东方财富,2026-06-03 19:03:58
24,600596.SH,新安股份,14.4,10.01,东方财富,2026-06-03 19:03:58
25,601208.SH,东材科技,56.49,10.01,东方财富,2026-06-03 19:03:58
26,600936.SH,北投科技,6.51,9.97,东方财富,2026-06-03 19:03:58
27,600103.SH,青山纸业,4.07,10.0,东方财富,2026-06-03 19:03:58
28,000700.SZ,模塑科技,16.58,10.02,东方财富,2026-06-03 19:03:58
29,603938.SH,三孚股份,47.38,10.01,东方财富,2026-06-03 19:03:58
30,002167.SZ,东方锆业,14.73,10.01,东方财富,2026-06-03 19:03:58
31,000636.SZ,风华高科,60.54,1.05,东方财富,2026-06-03 19:03:58
32,600505.SH,西昌电力,14.34,9.97,东方财富,2026-06-03 19:03:58
33,600105.SH,永鼎股份,51.92,4.64,东方财富,2026-06-03 19:03:58
34,601231.SH,环旭电子,43.62,10.01,东方财富,2026-06-03 19:03:58
35,600726.SH,华电能源,9.71,5.09,东方财富,2026-06-03 19:03:58
36,000100.SZ,TCL科技,4.74,7.0,东方财富,2026-06-03 19:03:58
37,603890.SH,春秋电子,31.33,4.36,东方财富,2026-06-03 19:03:58
38,603330.SH,天洋新材,8.55,10.04,东方财富,2026-06-03 19:03:58
39,002735.SZ,王子新材,16.18,9.99,东方财富,2026-06-03 19:03:58
40,600516.SH,方大炭素,5.48,10.04,东方财富,2026-06-03 19:03:58
41,600188.SH,兖矿能源,25.97,8.84,东方财富,2026-06-03 19:03:58
43,002125.SZ,湘潭电化,16.65,9.97,东方财富,2026-06-03 19:03:58
46,605580.SH,恒盛能源,28.28,10.0,东方财富,2026-06-03 19:03:58
47,000539.SZ,粤电力Ａ,9.4,2.96,东方财富,2026-06-03 19:03:58
48,603678.SH,火炬电子,63.93,9.08,东方财富,2026-06-03 19:03:58
49,002046.SZ,国机精工,56.98,10.0,东方财富,2026-06-03 19:03:58
50,000657.SZ,中钨高新,71.71,7.82,东方财富,2026-06-03 19:03:58
51,603986.SH,兆易创新,492.23,3.7,东方财富,2026-06-03 19:03:58
52,002281.SZ,光迅科技,224.0,4.13,东方财富,2026-06-03 19:03:58
53,605162.SH,新中港,11.55,10.0,东方财富,2026-06-03 19:03:58
54,600688.SH,上海石化,3.07,10.04,东方财富,2026-06-03 19:03:58
56,603629.SH,利通电子,207.88,6.38,东方财富,2026-06-03 19:03:58
57,000518.SZ,四环生物,3.93,10.08,东方财富,2026-06-03 19:03:58
60,603236.SH,移远通信,57.74,10.0,东方财富,2026-06-03 19:03:58
62,600863.SH,华能蒙电,7.39,0.14,东方财富,2026-06-03 19:03:58
63,000988.SZ,华工科技,154.39,3.44,东方财富,2026-06-03 19:03:58
64,000881.SZ,中广核技,8.09,10.07,东方财富,2026-06-03 19:03:58
66,605018.SH,长华集团,15.81,10.02,东方财富,2026-06-03 19:03:58
67,603311.SH,金海高科,37.51,10.0,东方财富,2026-06-03 19:03:58
69,002132.SZ,恒星科技,5.34,10.1,东方财富,2026-06-03 19:03:58
71,002015.SZ,协鑫能科,24.37,4.59,东方财富,2026-06-03 19:03:58
72,000767.SZ,晋控电力,6.07,-0.65,东方财富,2026-06-03 19:03:58
73,600439.SH,瑞贝卡,2.62,10.08,东方财富,2026-06-03 19:03:58
74,600519.SH,贵州茅台,1281.91,-1.94,东方财富,2026-06-03 19:03:58
77,002023.SZ,海特高新,11.98,10.01,东方财富,2026-06-03 19:03:58
78,600498.SH,烽火通信,52.02,5.09,东方财富,2026-06-03 19:03:58
79,600869.SH,远东股份,26.9,6.41,东方财富,2026-06-03 19:03:58
80,000601.SZ,韶能股份,9.3,3.45,东方财富,2026-06-03 19:03:58
81,002171.SZ,楚江新材,12.88,7.6,东方财富,2026-06-03 19:03:58
82,603663.SH,三祥新材,67.97,10.0,东方财富,2026-06-03 19:03:58
84,002421.SZ,达实智能,4.88,-1.81,东方财富,2026-06-03 19:03:58
86,603601.SH,再升科技,16.91,-1.4,东方财富,2026-06-03 19:03:58
87,002851.SZ,麦格米特,157.98,6.78,东方财富,2026-06-03 19:03:58
88,603319.SH,美湖股份,42.6,9.99,东方财富,2026-06-03 19:03:58
89,603011.SH,合锻智能,30.91,6.62,东方财富,2026-06-03 19:03:58
90,600011.SH,华能国际,9.13,0.44,东方财富,2026-06-03 19:03:58
92,002965.SZ,祥鑫科技,35.5,10.01,东方财富,2026-06-03 19:03:58
93,601798.SH,蓝科高新,8.54,10.05,东方财富,2026-06-03 19:03:58
94,600679.SH,上海凤凰,10.73,10.05,东方财富,2026-06-03 19:03:58
96,002119.SZ,康强电子,24.11,9.94,东方财富,2026-06-03 19:03:58
97,605555.SH,德昌股份,16.26,10.01,东方财富,2026-06-03 19:03:58
99,002859.SZ,洁美科技,86.72,7.86,东方财富,2026-06-03 19:03:58
100,600667.SH,太极实业,14.87,-0.47,东方财富,2026-06-03 19:03:58
