rank,code,name,price,change_pct,source,collect_time
2,002131.SZ,利欧股份,5.13,10.09,东方财富,2026-08-03 17:22:28
3,603986.SH,兆易创新,340.74,-10.0,东方财富,2026-08-03 17:22:28
4,001309.SZ,德明利,349.0,-9.56,东方财富,2026-08-03 17:22:28
5,600396.SH,华电辽能,15.51,10.0,东方财富,2026-08-03 17:22:28
6,601611.SH,中国核建,11.61,10.05,东方财富,2026-08-03 17:22:28
7,002354.SZ,天娱数科,7.16,9.98,东方财富,2026-08-03 17:22:28
8,000815.SZ,美利云,16.7,10.01,东方财富,2026-08-03 17:22:28
10,600438.SH,通威股份,12.85,10.02,东方财富,2026-08-03 17:22:28
11,000533.SZ,顺钠股份,11.45,9.99,东方财富,2026-08-03 17:22:28
12,000636.SZ,风华高科,51.96,5.29,东方财富,2026-08-03 17:22:28
13,603259.SH,药明康德,128.5,0.05,东方财富,2026-08-03 17:22:28
14,002896.SZ,中大力德,71.76,9.99,东方财富,2026-08-03 17:22:28
15,605179.SH,一鸣食品,21.31,10.02,东方财富,2026-08-03 17:22:28
16,002366.SZ,融发核电,6.31,9.93,东方财富,2026-08-03 17:22:28
17,002176.SZ,江特电机,9.03,9.99,东方财富,2026-08-03 17:22:28
18,600468.SH,百利电气,6.22,10.09,东方财富,2026-08-03 17:22:28
19,000967.SZ,盈峰环境,8.64,10.06,东方财富,2026-08-03 17:22:28
20,002879.SZ,长缆科技,17.88,10.03,东方财富,2026-08-03 17:22:28
21,003032.SZ,传智教育,9.69,9.99,东方财富,2026-08-03 17:22:28
22,002421.SZ,达实智能,3.16,10.1,东方财富,2026-08-03 17:22:28
23,600580.SH,卧龙电驱,34.51,8.9,东方财富,2026-08-03 17:22:28
24,600644.SH,乐山电力,10.29,10.05,东方财富,2026-08-03 17:22:28
25,600192.SH,长城电工,7.22,10.06,东方财富,2026-08-03 17:22:28
27,603011.SH,合锻智能,18.6,9.99,东方财富,2026-08-03 17:22:28
28,601700.SH,风范股份,5.38,10.02,东方财富,2026-08-03 17:22:28
29,002361.SZ,神剑股份,10.09,10.03,东方财富,2026-08-03 17:22:28
30,001208.SZ,华菱线缆,14.66,9.98,东方财富,2026-08-03 17:22:28
31,000037.SZ,深南电A,10.08,10.04,东方财富,2026-08-03 17:22:28
32,600936.SH,北投科技,5.84,9.98,东方财富,2026-08-03 17:22:28
33,002156.SZ,通富微电,51.34,-9.5,东方财富,2026-08-03 17:22:28
34,603106.SH,恒银科技,8.22,10.04,东方财富,2026-08-03 17:22:28
35,003001.SZ,中岩大地,21.16,9.98,东方财富,2026-08-03 17:22:28
36,603778.SH,国晟科技,9.94,9.96,东方财富,2026-08-03 17:22:28
38,600584.SH,长电科技,61.0,-7.17,东方财富,2026-08-03 17:22:28
40,601865.SH,福莱特,11.09,10.02,东方财富,2026-08-03 17:22:28
41,002438.SZ,江苏神通,13.97,10.0,东方财富,2026-08-03 17:22:28
43,601858.SH,中国科传,21.76,10.01,东方财富,2026-08-03 17:22:28
45,603823.SH,百合花,51.48,10.0,东方财富,2026-08-03 17:22:28
46,600176.SH,中国巨石,34.06,-9.99,东方财富,2026-08-03 17:22:28
47,000595.SZ,新能股份,5.96,9.96,东方财富,2026-08-03 17:22:28
48,002902.SZ,铭普光磁,22.88,10.0,东方财富,2026-08-03 17:22:28
49,600667.SH,太极实业,16.28,-5.51,东方财富,2026-08-03 17:22:28
50,002827.SZ,高争民爆,38.06,10.0,东方财富,2026-08-03 17:22:28
51,601991.SH,大唐发电,6.18,4.57,东方财富,2026-08-03 17:22:28
52,600540.SH,新赛股份,3.83,10.06,东方财富,2026-08-03 17:22:28
53,000725.SZ,京东方Ａ,5.42,-1.63,东方财富,2026-08-03 17:22:28
54,000938.SZ,紫光股份,33.1,-5.13,东方财富,2026-08-03 17:22:28
55,002792.SZ,通宇通讯,26.14,10.02,东方财富,2026-08-03 17:22:28
56,002681.SZ,奋达科技,4.76,9.93,东方财富,2026-08-03 17:22:28
57,600664.SH,哈药股份,5.99,1.7,东方财富,2026-08-03 17:22:28
58,000608.SZ,阳光股份,6.71,10.0,东方财富,2026-08-03 17:22:28
59,605167.SH,利柏特,14.4,10.01,东方财富,2026-08-03 17:22:28
60,603682.SH,锦和商管,10.56,10.0,东方财富,2026-08-03 17:22:28
61,601179.SH,中国西电,13.91,4.27,东方财富,2026-08-03 17:22:28
62,002498.SZ,汉缆股份,7.24,6.0,东方财富,2026-08-03 17:22:28
63,002471.SZ,中超控股,5.68,9.65,东方财富,2026-08-03 17:22:28
64,603577.SH,汇金通,9.87,10.03,东方财富,2026-08-03 17:22:28
66,605056.SH,咸亨国际,14.81,10.03,东方财富,2026-08-03 17:22:28
67,002185.SZ,华天科技,14.77,-4.52,东方财富,2026-08-03 17:22:28
68,000820.SZ,神雾节能,3.87,9.94,东方财富,2026-08-03 17:22:28
70,600487.SH,亨通光电,47.37,-0.5,东方财富,2026-08-03 17:22:28
71,000593.SZ,德龙汇能,18.61,9.99,东方财富,2026-08-03 17:22:28
72,603039.SH,泛微网络,39.69,6.07,东方财富,2026-08-03 17:22:28
75,605488.SH,福莱新材,26.98,9.99,东方财富,2026-08-03 17:22:28
76,600793.SH,宜宾纸业,14.18,10.01,东方财富,2026-08-03 17:22:28
77,600875.SH,东方电气,26.78,6.69,东方财富,2026-08-03 17:22:28
79,002075.SZ,沙钢股份,4.11,9.89,东方财富,2026-08-03 17:22:28
80,603261.SH,立航科技,49.93,10.0,东方财富,2026-08-03 17:22:28
81,603156.SH,养元饮品,42.6,9.99,东方财富,2026-08-03 17:22:28
82,000571.SZ,新大洲A,6.45,10.07,东方财富,2026-08-03 17:22:28
83,600815.SH,厦工股份,3.2,9.97,东方财富,2026-08-03 17:22:28
84,603222.SH,济民健康,7.88,10.06,东方财富,2026-08-03 17:22:28
85,002202.SZ,金风科技,19.24,4.62,东方财富,2026-08-03 17:22:28
86,002803.SZ,吉宏股份,19.25,10.0,东方财富,2026-08-03 17:22:28
87,002012.SZ,凯恩股份,6.06,9.98,东方财富,2026-08-03 17:22:28
88,001258.SZ,立新能源,12.73,3.16,东方财富,2026-08-03 17:22:28
89,001223.SZ,欧克科技,36.17,10.01,东方财富,2026-08-03 17:22:28
90,002695.SZ,煌上煌,10.71,9.96,东方财富,2026-08-03 17:22:28
91,000021.SZ,深科技,34.51,-7.31,东方财富,2026-08-03 17:22:28
92,600519.SH,贵州茅台,1358.98,0.62,东方财富,2026-08-03 17:22:28
93,002384.SZ,东山精密,162.81,-5.06,东方财富,2026-08-03 17:22:28
94,603617.SH,君禾股份,6.81,10.02,东方财富,2026-08-03 17:22:28
96,002882.SZ,金龙羽,23.98,6.11,东方财富,2026-08-03 17:22:28
97,002058.SZ,威尔泰,16.94,10.0,东方财富,2026-08-03 17:22:28
98,603192.SH,汇得科技,21.88,10.01,东方财富,2026-08-03 17:22:28
99,600588.SH,用友网络,11.2,1.08,东方财富,2026-08-03 17:22:28
100,002963.SZ,豪尔赛,14.54,9.98,东方财富,2026-08-03 17:22:28
