rank,code,name,price,change_pct,source,collect_time
1,600584.SH,长电科技,88.19,10.0,东方财富,2026-05-26 18:08:30
2,002185.SZ,华天科技,18.67,10.02,东方财富,2026-05-26 18:08:30
3,000725.SZ,京东方Ａ,5.77,9.49,东方财富,2026-05-26 18:08:30
4,002156.SZ,通富微电,75.39,8.04,东方财富,2026-05-26 18:08:30
5,002579.SZ,中京电子,15.04,10.02,东方财富,2026-05-26 18:08:30
6,601600.SH,中国铝业,12.09,10.01,东方财富,2026-05-26 18:08:30
7,000021.SZ,深科技,42.75,3.89,东方财富,2026-05-26 18:08:30
8,600172.SH,黄河旋风,13.3,10.01,东方财富,2026-05-26 18:08:30
9,603005.SH,晶方科技,45.1,4.76,东方财富,2026-05-26 18:08:30
10,600183.SH,生益科技,128.17,10.0,东方财富,2026-05-26 18:08:30
11,002585.SZ,双星新材,10.87,10.02,东方财富,2026-05-26 18:08:30
12,002463.SZ,沪电股份,133.36,8.83,东方财富,2026-05-26 18:08:30
13,600021.SH,上海电力,20.39,9.98,东方财富,2026-05-26 18:08:30
14,002241.SZ,歌尔股份,27.3,7.1,东方财富,2026-05-26 18:08:30
15,603773.SH,沃格光电,91.54,10.0,东方财富,2026-05-26 18:08:30
16,603986.SH,XD兆易创,526.22,2.21,东方财富,2026-05-26 18:08:30
17,600635.SH,大众公用,6.03,10.04,东方财富,2026-05-26 18:08:30
18,600726.SH,华电能源,7.61,9.97,东方财富,2026-05-26 18:08:30
19,002896.SZ,中大力德,89.68,10.0,东方财富,2026-05-26 18:08:30
20,002552.SZ,宝鼎科技,48.18,10.0,东方财富,2026-05-26 18:08:30
21,600520.SH,三佳科技,36.82,10.01,东方财富,2026-05-26 18:08:30
22,600520.SH,红星发展,29.78,10.01,东方财富,2026-05-26 18:08:30
23,600367.SH,沃特股份,31.59,9.99,东方财富,2026-05-26 18:08:30
24,002886.SZ,京能电力,9.17,1.44,东方财富,2026-05-26 18:08:30
25,600578.SH,新亚制程,6.44,10.09,东方财富,2026-05-26 18:08:30
26,002388.SZ,生益电子,132.1,20.0,东方财富,2026-05-26 18:08:30
28,600396.SH,蔚蓝锂芯,22.35,9.99,东方财富,2026-05-26 18:08:30
29,002245.SZ,粤 传 媒,14.49,10.02,东方财富,2026-05-26 18:08:30
30,002181.SZ,金钼股份,23.23,9.99,东方财富,2026-05-26 18:08:30
31,601958.SH,华塑控股,4.74,9.98,东方财富,2026-05-26 18:08:30
32,000509.SZ,雄韬股份,32.25,9.99,东方财富,2026-05-26 18:08:30
33,002733.SZ,利通电子,211.94,4.92,东方财富,2026-05-26 18:08:30
34,603629.SH,新易盛,700.0,6.22,东方财富,2026-05-26 18:08:30
36,600378.SH,泰坦股份,61.58,10.0,东方财富,2026-05-26 18:08:30
37,003036.SZ,步步高,4.15,10.08,东方财富,2026-05-26 18:08:30
38,002251.SZ,华大九天,135.0,7.97,东方财富,2026-05-26 18:08:30
40,600745.SH,盛龙股份,25.83,10.01,东方财富,2026-05-26 18:08:30
41,001257.SZ,莲花控股,13.19,2.01,东方财富,2026-05-26 18:08:30
42,600186.SH,风华高科,41.7,0.77,东方财富,2026-05-26 18:08:30
43,000636.SZ,大唐发电,7.16,-3.24,东方财富,2026-05-26 18:08:30
44,000636.SZ,招金黄金,15.4,10.0,东方财富,2026-05-26 18:08:30
45,601991.SH,达实智能,4.65,-3.13,东方财富,2026-05-26 18:08:30
46,000506.SZ,中芯国际,149.18,-4.37,东方财富,2026-05-26 18:08:30
47,002421.SZ,华工科技,170.32,-0.94,东方财富,2026-05-26 18:08:30
49,000988.SZ,盈方微,9.95,7.57,东方财富,2026-05-26 18:08:30
50,000510.SZ,再升科技,20.08,4.2,东方财富,2026-05-26 18:08:30
51,000670.SZ,东方财富,20.05,0.91,东方财富,2026-05-26 18:08:30
52,603601.SH,肯特股份,58.68,20.0,东方财富,2026-05-26 18:08:30
57,601899.SH,三花智控,54.44,0.98,东方财富,2026-05-26 18:08:30
58,600301.SH,中百集团,5.52,9.96,东方财富,2026-05-26 18:08:30
59,002050.SZ,南山铝业,5.68,8.81,东方财富,2026-05-26 18:08:30
60,000759.SZ,TCL科技,4.65,4.73,东方财富,2026-05-26 18:08:30
61,600219.SH,中钨高新,67.69,5.42,东方财富,2026-05-26 18:08:30
62,000100.SZ,卧龙电驱,44.07,3.72,东方财富,2026-05-26 18:08:30
63,000657.SZ,百通能源,15.28,10.01,东方财富,2026-05-26 18:08:30
64,600580.SH,卧龙新能,7.41,9.94,东方财富,2026-05-26 18:08:30
65,001376.SZ,晨丰科技,35.82,10.01,东方财富,2026-05-26 18:08:30
66,600173.SH,中天科技,40.48,-5.62,东方财富,2026-05-26 18:08:30
67,600173.SH,香江控股,2.1,9.95,东方财富,2026-05-26 18:08:30
68,603685.SH,甬金股份,19.78,10.01,东方财富,2026-05-26 18:08:30
69,600522.SH,贵州茅台,1273.38,-0.97,东方财富,2026-05-26 18:08:30
70,600162.SH,鹏鼎控股,116.0,1.47,东方财富,2026-05-26 18:08:30
71,600162.SH,声迅股份,54.74,10.01,东方财富,2026-05-26 18:08:30
72,603995.SH,盛合晶微,229.0,7.04,东方财富,2026-05-26 18:08:30
73,600519.SH,胜宏科技,392.95,2.46,东方财富,2026-05-26 18:08:30
74,002938.SZ,中国巨石,41.28,4.72,东方财富,2026-05-26 18:08:30
