rank,code,name,price,change_pct,source,collect_time
1,000725.SZ,京东方Ａ,6.43,4.55,东方财富,2026-06-05 17:27:46
4,601991.SH,大唐发电,7.93,-9.99,东方财富,2026-06-05 17:27:46
5,600487.SH,亨通光电,96.12,-1.79,东方财富,2026-06-05 17:27:46
6,600522.SH,中天科技,46.07,0.02,东方财富,2026-06-05 17:27:46
7,002421.SZ,达实智能,5.21,9.92,东方财富,2026-06-05 17:27:46
8,001896.SZ,豫能控股,19.88,-10.0,东方财富,2026-06-05 17:27:46
9,600498.SH,烽火通信,56.48,7.07,东方财富,2026-06-05 17:27:46
10,002361.SZ,神剑股份,16.81,10.01,东方财富,2026-06-05 17:27:46
11,002896.SZ,中大力德,86.77,10.0,东方财富,2026-06-05 17:27:46
12,600105.SH,永鼎股份,55.42,2.08,东方财富,2026-06-05 17:27:46
14,600879.SH,航天电子,21.54,9.28,东方财富,2026-06-05 17:27:46
15,000063.SZ,中兴通讯,39.13,3.68,东方财富,2026-06-05 17:27:46
16,002354.SZ,天娱数科,6.66,10.08,东方财富,2026-06-05 17:27:46
17,601138.SH,工业富联,74.06,-5.72,东方财富,2026-06-05 17:27:46
18,600584.SH,长电科技,75.65,-5.53,东方财富,2026-06-05 17:27:46
19,603890.SH,春秋电子,31.24,6.4,东方财富,2026-06-05 17:27:46
20,002251.SZ,步步高,4.86,9.95,东方财富,2026-06-05 17:27:46
21,600403.SH,大有能源,8.14,10.0,东方财富,2026-06-05 17:27:46
22,600396.SH,华电辽能,20.01,-8.92,东方财富,2026-06-05 17:27:46
23,002471.SZ,中超控股,7.95,9.96,东方财富,2026-06-05 17:27:46
25,600552.SH,凯盛科技,21.71,9.98,东方财富,2026-06-05 17:27:46
26,002138.SZ,顺络电子,55.61,10.01,东方财富,2026-06-05 17:27:46
27,603773.SH,沃格光电,132.4,8.17,东方财富,2026-06-05 17:27:46
28,603135.SH,中重科技,14.03,10.04,东方财富,2026-06-05 17:27:46
30,600293.SH,三峡新材,3.96,10.0,东方财富,2026-06-05 17:27:46
31,603601.SH,再升科技,16.49,5.91,东方财富,2026-06-05 17:27:46
33,000636.SZ,风华高科,59.65,-6.06,东方财富,2026-06-05 17:27:46
34,603859.SH,能科科技,45.34,10.0,东方财富,2026-06-05 17:27:46
35,600667.SH,太极实业,16.15,-1.28,东方财富,2026-06-05 17:27:46
36,600707.SH,彩虹股份,11.71,6.94,东方财富,2026-06-05 17:27:46
37,600063.SH,皖维高新,8.22,10.04,东方财富,2026-06-05 17:27:46
38,600367.SH,红星发展,49.5,5.36,东方财富,2026-06-05 17:27:46
40,003009.SZ,中天火箭,55.4,10.01,东方财富,2026-06-05 17:27:46
42,603629.SH,利通电子,180.38,-10.0,东方财富,2026-06-05 17:27:46
