rank,code,name,price,change_pct,source,collect_time
1,600487.SH,亨通光电,62.98,10.01,东方财富,2026-08-14 16:11:09
3,600522.SH,中天科技,35.55,8.05,东方财富,2026-08-14 16:11:09
4,002081.SZ,金 螳 螂,5.29,9.98,东方财富,2026-08-14 16:11:09
6,600186.SH,莲花控股,12.02,9.97,东方财富,2026-08-14 16:11:09
7,603118.SH,共进股份,17.56,10.03,东方财富,2026-08-14 16:11:09
8,603629.SH,利通电子,137.5,10.0,东方财富,2026-08-14 16:11:09
9,600667.SH,太极实业,22.95,-3.49,东方财富,2026-08-14 16:11:09
10,603881.SH,数据港,29.04,10.0,东方财富,2026-08-14 16:11:09
11,603618.SH,杭电股份,29.87,10.02,东方财富,2026-08-14 16:11:09
12,000831.SZ,中国稀土,60.95,10.0,东方财富,2026-08-14 16:11:09
13,601991.SH,大唐发电,6.48,-6.36,东方财富,2026-08-14 16:11:09
14,603083.SH,剑桥科技,185.9,10.0,东方财富,2026-08-14 16:11:09
15,600519.SH,贵州茅台,1341.99,-0.98,东方财富,2026-08-14 16:11:09
16,000938.SZ,紫光股份,39.95,0.88,东方财富,2026-08-14 16:11:09
17,000620.SZ,盈新发展,3.03,10.18,东方财富,2026-08-14 16:11:09
19,603330.SH,天洋新材,10.68,9.99,东方财富,2026-08-14 16:11:09
20,600176.SH,中国巨石,44.39,5.94,东方财富,2026-08-14 16:11:09
21,600664.SH,哈药股份,8.91,0.56,东方财富,2026-08-14 16:11:09
22,002437.SZ,誉衡药业,4.53,6.59,东方财富,2026-08-14 16:11:09
23,002407.SZ,多氟多,39.16,0.49,东方财富,2026-08-14 16:11:09
24,000636.SZ,风华高科,62.73,1.14,东方财富,2026-08-14 16:11:09
27,601609.SH,金田股份,10.95,10.05,东方财富,2026-08-14 16:11:09
28,600721.SH,百花医药,13.81,-4.76,东方财富,2026-08-14 16:11:09
29,600272.SH,开开实业,17.6,10.0,东方财富,2026-08-14 16:11:09
31,600396.SH,华电辽能,16.99,-9.29,东方财富,2026-08-14 16:11:09
32,603186.SH,华正新材,167.55,10.0,东方财富,2026-08-14 16:11:09
33,000815.SZ,美利云,18.97,3.32,东方财富,2026-08-14 16:11:09
34,002491.SZ,通鼎互联,19.65,3.75,东方财富,2026-08-14 16:11:09
35,600353.SH,旭光电子,31.03,10.0,东方财富,2026-08-14 16:11:09
37,603986.SH,兆易创新,417.48,3.21,东方财富,2026-08-14 16:11:09
38,002418.SZ,康盛股份,4.07,10.0,东方财富,2026-08-14 16:11:09
40,600198.SH,大唐电信,7.84,9.96,东方财富,2026-08-14 16:11:09
43,600829.SH,人民同泰,11.83,10.05,东方财富,2026-08-14 16:11:09
44,600602.SH,云赛智联,20.56,6.2,东方财富,2026-08-14 16:11:09
45,002724.SZ,海洋王,6.78,10.06,东方财富,2026-08-14 16:11:09
46,000936.SZ,华西股份,6.97,9.94,东方财富,2026-08-14 16:11:09
47,002172.SZ,澳洋健康,4.54,9.93,东方财富,2026-08-14 16:11:09
48,600584.SH,长电科技,78.71,1.14,东方财富,2026-08-14 16:11:09
49,002131.SZ,利欧股份,5.33,-4.14,东方财富,2026-08-14 16:11:09
50,003031.SZ,中瓷电子,130.08,10.0,东方财富,2026-08-14 16:11:09
51,600105.SH,永鼎股份,41.33,1.4,东方财富,2026-08-14 16:11:09
52,603989.SH,艾华集团,32.99,10.0,东方财富,2026-08-14 16:11:09
53,002645.SZ,华宏科技,21.48,9.98,东方财富,2026-08-14 16:11:09
54,605179.SH,一鸣食品,31.91,-4.55,东方财富,2026-08-14 16:11:09
55,000725.SZ,京东方Ａ,5.81,-0.85,东方财富,2026-08-14 16:11:09
56,001258.SZ,立新能源,13.75,-9.95,东方财富,2026-08-14 16:11:09
57,603890.SH,春秋电子,22.09,8.02,东方财富,2026-08-14 16:11:09
59,000950.SZ,重药控股,6.29,9.97,东方财富,2026-08-14 16:11:09
60,600613.SH,神奇制药,6.41,9.95,东方财富,2026-08-14 16:11:09
61,002428.SZ,云南锗业,101.59,1.38,东方财富,2026-08-14 16:11:09
64,002322.SZ,理工能科,13.05,10.03,东方财富,2026-08-14 16:11:09
65,002185.SZ,华天科技,17.98,0.56,东方财富,2026-08-14 16:11:09
66,002396.SZ,星网锐捷,32.67,0.9,东方财富,2026-08-14 16:11:09
67,600183.SH,生益科技,143.21,1.04,东方财富,2026-08-14 16:11:09
68,002229.SZ,鸿博股份,12.56,-7.99,东方财富,2026-08-14 16:11:09
69,600498.SH,烽火通信,40.9,4.68,东方财富,2026-08-14 16:11:09
70,600645.SH,中源协和,22.33,10.0,东方财富,2026-08-14 16:11:09
71,601138.SH,工业富联,66.19,1.47,东方财富,2026-08-14 16:11:09
72,600206.SH,有研新材,50.78,1.14,东方财富,2026-08-14 16:11:09
73,600111.SH,北方稀土,42.66,4.0,东方财富,2026-08-14 16:11:09
74,002580.SZ,圣阳股份,22.28,0.81,东方财富,2026-08-14 16:11:09
76,002651.SZ,利君股份,8.39,9.96,东方财富,2026-08-14 16:11:09
78,603259.SH,药明康德,159.24,-1.9,东方财富,2026-08-14 16:11:09
79,002766.SZ,索菱股份,4.5,10.02,东方财富,2026-08-14 16:11:09
80,600288.SH,大恒科技,13.22,9.98,东方财富,2026-08-14 16:11:09
81,603887.SH,城地香江,11.92,-4.56,东方财富,2026-08-14 16:11:09
82,603025.SH,大豪科技,15.18,10.0,东方财富,2026-08-14 16:11:09
83,601869.SH,长飞光纤,355.18,5.24,东方财富,2026-08-14 16:11:09
84,002364.SZ,中恒电气,45.0,4.65,东方财富,2026-08-14 16:11:09
85,603115.SH,海星股份,85.45,10.0,东方财富,2026-08-14 16:11:09
86,003032.SZ,传智教育,12.26,5.51,东方财富,2026-08-14 16:11:09
87,600683.SH,京投发展,11.64,-9.98,东方财富,2026-08-14 16:11:09
88,002384.SZ,东山精密,205.19,1.52,东方财富,2026-08-14 16:11:09
89,002907.SZ,华森制药,15.26,10.02,东方财富,2026-08-14 16:11:09
90,000802.SZ,北京文化,5.92,-5.43,东方财富,2026-08-14 16:11:09
91,002658.SZ,雪迪龙,8.23,10.03,东方财富,2026-08-14 16:11:09
92,002329.SZ,皇氏集团,4.27,-7.58,东方财富,2026-08-14 16:11:09
94,600126.SH,杭钢股份,7.38,5.88,东方财富,2026-08-14 16:11:09
96,002820.SZ,桂发祥,10.14,9.98,东方财富,2026-08-14 16:11:09
97,001309.SZ,德明利,406.19,2.44,东方财富,2026-08-14 16:11:09
98,002400.SZ,省广集团,7.16,-9.94,东方财富,2026-08-14 16:11:09
99,002281.SZ,光迅科技,191.52,3.61,东方财富,2026-08-14 16:11:09
100,002628.SZ,成都路桥,5.56,10.1,东方财富,2026-08-14 16:11:09
