rank,code,name,price,change_pct,source,collect_time
1,002185.SZ,华天科技,23.73,10.01,东方财富,2026-07-09 17:28:36
2,603986.SH,兆易创新,663.49,10.0,东方财富,2026-07-09 17:28:36
3,600584.SH,长电科技,103.52,10.0,东方财富,2026-07-09 17:28:36
4,000725.SZ,京东方Ａ,8.15,6.82,东方财富,2026-07-09 17:28:36
5,600667.SH,太极实业,26.27,10.01,东方财富,2026-07-09 17:28:36
6,000021.SZ,深科技,56.24,9.99,东方财富,2026-07-09 17:28:36
7,000977.SZ,浪潮信息,85.99,10.0,东方财富,2026-07-09 17:28:36
8,002156.SZ,通富微电,72.17,10.0,东方财富,2026-07-09 17:28:36
9,600206.SH,有研新材,59.38,10.0,东方财富,2026-07-09 17:28:36
10,002384.SZ,东山精密,261.32,10.0,东方财富,2026-07-09 17:28:36
11,000938.SZ,紫光股份,35.68,6.13,东方财富,2026-07-09 17:28:36
12,002409.SZ,雅克科技,209.0,10.0,东方财富,2026-07-09 17:28:36
13,000063.SZ,中兴通讯,40.33,9.38,东方财富,2026-07-09 17:28:36
14,601138.SH,工业富联,69.53,5.33,东方财富,2026-07-09 17:28:36
15,002281.SZ,光迅科技,238.49,10.0,东方财富,2026-07-09 17:28:36
17,002709.SZ,天赐材料,41.46,-7.02,东方财富,2026-07-09 17:28:36
19,603005.SH,晶方科技,45.19,10.0,东方财富,2026-07-09 17:28:36
20,002579.SZ,中京电子,18.06,9.99,东方财富,2026-07-09 17:28:36
21,605358.SH,立昂微,63.77,10.01,东方财富,2026-07-09 17:28:36
22,603928.SH,兴业股份,18.0,10.02,东方财富,2026-07-09 17:28:36
23,600522.SH,中天科技,47.14,5.08,东方财富,2026-07-09 17:28:36
24,002208.SZ,合肥城建,19.12,10.01,东方财富,2026-07-09 17:28:36
26,002436.SZ,兴森科技,44.45,10.0,东方财富,2026-07-09 17:28:36
27,001248.SZ,华润新能,14.78,-8.48,东方财富,2026-07-09 17:28:36
30,000988.SZ,华工科技,159.0,7.8,东方财富,2026-07-09 17:28:36
31,002747.SZ,埃斯顿,41.53,-5.83,东方财富,2026-07-09 17:28:36
32,600487.SH,亨通光电,80.06,4.03,东方财富,2026-07-09 17:28:36
33,002414.SZ,高德红外,13.31,10.0,东方财富,2026-07-09 17:28:36
34,002407.SZ,多氟多,43.65,3.63,东方财富,2026-07-09 17:28:36
35,600172.SH,黄河旋风,18.7,6.31,东方财富,2026-07-09 17:28:36
36,600909.SH,华安证券,10.1,10.02,东方财富,2026-07-09 17:28:36
37,000100.SZ,TCL科技,5.36,6.35,东方财富,2026-07-09 17:28:36
39,002371.SZ,北方华创,878.43,9.49,东方财富,2026-07-09 17:28:36
41,002745.SZ,木林森,12.72,10.03,东方财富,2026-07-09 17:28:36
44,002815.SZ,崇达技术,17.15,10.01,东方财富,2026-07-09 17:28:36
45,600703.SH,三安光电,17.8,6.91,东方财富,2026-07-09 17:28:36
46,603137.SH,恒尚节能,25.2,10.0,东方财富,2026-07-09 17:28:36
47,603019.SH,中科曙光,103.99,5.95,东方财富,2026-07-09 17:28:36
48,002916.SZ,深南电路,442.56,10.0,东方财富,2026-07-09 17:28:36
49,002490.SZ,山东墨龙,7.67,10.04,东方财富,2026-07-09 17:28:36
50,002851.SZ,麦格米特,159.59,10.0,东方财富,2026-07-09 17:28:36
51,603991.SH,领先股份,167.06,10.0,东方财富,2026-07-09 17:28:36
52,002841.SZ,视源股份,52.13,10.0,东方财富,2026-07-09 17:28:36
53,002845.SZ,同兴达,16.05,10.01,东方财富,2026-07-09 17:28:36
54,600519.SH,贵州茅台,1182.19,-1.43,东方财富,2026-07-09 17:28:36
