rank,code,name,price,change_pct,source,collect_time
1,002185.SZ,华天科技,20.15,7.93,东方财富,2026-05-27 18:09:32
2,600584.SH,长电科技,86.16,-2.3,东方财富,2026-05-27 18:09:32
3,600396.SH,华电辽能,18.57,10.01,东方财富,2026-05-27 18:09:32
4,601991.SH,大唐发电,7.71,7.68,东方财富,2026-05-27 18:09:32
5,002579.SZ,中京电子,16.54,9.97,东方财富,2026-05-27 18:09:32
6,000725.SZ,京东方Ａ,5.72,-0.87,东方财富,2026-05-27 18:09:32
8,600863.SH,华能蒙电,6.71,10.0,东方财富,2026-05-27 18:09:32
9,000021.SZ,深科技,43.98,2.88,东方财富,2026-05-27 18:09:32
10,600726.SH,华电能源,8.37,9.99,东方财富,2026-05-27 18:09:32
11,002156.SZ,通富微电,71.52,-5.13,东方财富,2026-05-27 18:09:32
12,002251.SZ,步步高,4.57,10.12,东方财富,2026-05-27 18:09:32
13,000539.SZ,粤电力Ａ,7.34,10.04,东方财富,2026-05-27 18:09:32
14,600744.SH,华银电力,8.6,9.97,东方财富,2026-05-27 18:09:32
15,002129.SZ,TCL中环,9.93,9.97,东方财富,2026-05-27 18:09:32
16,600779.SH,水井坊,33.94,10.02,东方财富,2026-05-27 18:09:32
17,603601.SH,再升科技,21.39,6.52,东方财富,2026-05-27 18:09:32
18,000636.SZ,风华高科,44.22,6.04,东方财富,2026-05-27 18:09:32
19,600519.SH,贵州茅台,1303.0,2.33,东方财富,2026-05-27 18:09:32
20,000509.SZ,华塑控股,5.21,9.92,东方财富,2026-05-27 18:09:32
21,000601.SZ,韶能股份,8.04,9.99,东方财富,2026-05-27 18:09:32
22,600578.SH,京能电力,9.7,5.78,东方财富,2026-05-27 18:09:32
23,002484.SZ,江海股份,67.6,10.01,东方财富,2026-05-27 18:09:32
24,000759.SZ,中百集团,6.07,9.96,东方财富,2026-05-27 18:09:32
25,603986.SH,兆易创新,514.18,-2.29,东方财富,2026-05-27 18:09:32
26,002241.SZ,歌尔股份,28.27,3.55,东方财富,2026-05-27 18:09:32
28,002012.SZ,凯恩股份,9.65,10.03,东方财富,2026-05-27 18:09:32
29,603989.SH,艾华集团,34.93,10.02,东方财富,2026-05-27 18:09:32
30,002706.SZ,良信股份,14.82,10.02,东方财富,2026-05-27 18:09:32
31,603773.SH,沃格光电,99.99,9.23,东方财富,2026-05-27 18:09:32
32,002771.SZ,真视通,16.49,10.01,东方财富,2026-05-27 18:09:32
33,601126.SH,XD四方股,82.81,10.0,东方财富,2026-05-27 18:09:32
34,605066.SH,天正电气,8.01,10.03,东方财富,2026-05-27 18:09:32
35,002881.SZ,美格智能,49.79,10.01,东方财富,2026-05-27 18:09:32
36,600330.SH,天通股份,31.21,8.14,东方财富,2026-05-27 18:09:32
37,002927.SZ,泰永长征,23.6,10.02,东方财富,2026-05-27 18:09:32
38,001257.SZ,盛龙股份,28.41,9.99,东方财富,2026-05-27 18:09:32
40,603663.SH,三祥新材,64.13,10.0,东方财富,2026-05-27 18:09:32
42,600667.SH,太极实业,13.92,4.9,东方财富,2026-05-27 18:09:32
43,600353.SH,旭光电子,24.76,10.0,东方财富,2026-05-27 18:09:32
44,603011.SH,合锻智能,20.59,9.99,东方财富,2026-05-27 18:09:32
45,600162.SH,香江控股,2.31,10.0,东方财富,2026-05-27 18:09:32
46,000892.SZ,欢瑞世纪,4.5,10.02,东方财富,2026-05-27 18:09:32
47,603533.SH,掌阅科技,25.85,10.0,东方财富,2026-05-27 18:09:32
48,603633.SH,徕木股份,8.79,10.01,东方财富,2026-05-27 18:09:32
49,002617.SZ,露笑科技,10.46,4.7,东方财富,2026-05-27 18:09:32
51,603005.SH,晶方科技,43.01,-4.63,东方财富,2026-05-27 18:09:32
52,600758.SH,辽宁能源,4.64,9.95,东方财富,2026-05-27 18:09:32
53,603032.SH,德新科技,25.17,10.01,东方财富,2026-05-27 18:09:32
54,601138.SH,工业富联,70.08,0.14,东方财富,2026-05-27 18:09:32
56,601016.SH,节能风电,4.92,6.26,东方财富,2026-05-27 18:09:32
58,603538.SH,美诺华,46.46,9.99,东方财富,2026-05-27 18:09:32
60,603115.SH,海星股份,113.08,10.0,东方财富,2026-05-27 18:09:32
61,600703.SH,三安光电,16.61,4.79,东方财富,2026-05-27 18:09:32
62,000988.SZ,华工科技,159.88,-6.13,东方财富,2026-05-27 18:09:32
63,600702.SH,XD舍得酒,44.13,9.59,东方财富,2026-05-27 18:09:32
64,001299.SZ,美能能源,13.07,10.02,东方财富,2026-05-27 18:09:32
65,600460.SH,士兰微,35.58,4.96,东方财富,2026-05-27 18:09:32
66,600183.SH,生益科技,131.76,2.8,东方财富,2026-05-27 18:09:32
