rank,code,name,price,change_pct,source,collect_time
1,600378.SH,昊华科技,58.08,10.0,东方财富,2026-06-10 18:12:24
2,002354.SZ,天娱数科,8.87,10.05,东方财富,2026-06-10 18:12:24
3,600487.SH,亨通光电,106.88,1.77,东方财富,2026-06-10 18:12:24
4,002585.SZ,双星新材,13.42,10.0,东方财富,2026-06-10 18:12:24
5,601012.SH,隆基绿能,14.08,8.81,东方财富,2026-06-10 18:12:24
6,002971.SZ,和远气体,47.95,10.0,东方财富,2026-06-10 18:12:24
7,605589.SH,圣泉集团,60.1,9.99,东方财富,2026-06-10 18:12:24
8,002361.SZ,神剑股份,19.1,7.61,东方财富,2026-06-10 18:12:24
9,000725.SZ,京东方Ａ,6.03,-7.52,东方财富,2026-06-10 18:12:24
10,002409.SZ,雅克科技,122.55,10.0,东方财富,2026-06-10 18:12:24
12,600206.SH,有研新材,32.24,10.0,东方财富,2026-06-10 18:12:24
13,600522.SH,中天科技,50.2,-7.86,东方财富,2026-06-10 18:12:24
14,002459.SZ,晶澳科技,9.15,9.98,东方财富,2026-06-10 18:12:24
15,600500.SH,中化国际,6.55,10.08,东方财富,2026-06-10 18:12:24
16,002669.SZ,康达新材,19.13,10.01,东方财富,2026-06-10 18:12:24
17,603002.SH,宏昌电子,18.25,10.01,东方财富,2026-06-10 18:12:24
18,002261.SZ,拓维信息,30.91,10.0,东方财富,2026-06-10 18:12:24
19,002119.SZ,康强电子,28.36,10.01,东方财富,2026-06-10 18:12:24
20,003026.SZ,中晶科技,36.14,10.02,东方财富,2026-06-10 18:12:24
21,002636.SZ,金安国纪,77.42,10.0,东方财富,2026-06-10 18:12:24
22,605006.SH,山东玻纤,21.07,10.03,东方财富,2026-06-10 18:12:24
23,000970.SZ,中科三环,14.52,10.0,东方财富,2026-06-10 18:12:24
24,600732.SH,爱旭股份,12.07,10.03,东方财富,2026-06-10 18:12:24
25,601991.SH,大唐发电,7.76,0.65,东方财富,2026-06-10 18:12:24
26,603938.SH,三孚股份,59.98,9.99,东方财富,2026-06-10 18:12:24
27,002430.SZ,杭氧股份,26.94,10.0,东方财富,2026-06-10 18:12:24
28,002081.SZ,金 螳 螂,5.94,10.0,东方财富,2026-06-10 18:12:24
29,002125.SZ,湘潭电化,18.78,10.02,东方财富,2026-06-10 18:12:24
30,000657.SZ,中钨高新,72.9,2.97,东方财富,2026-06-10 18:12:24
31,603823.SH,百合花,38.81,10.01,东方财富,2026-06-10 18:12:24
32,600396.SH,华电辽能,19.11,-9.99,东方财富,2026-06-10 18:12:24
33,002165.SZ,红 宝 丽,7.3,9.94,东方财富,2026-06-10 18:12:24
34,603155.SH,新亚强,22.84,10.02,东方财富,2026-06-10 18:12:24
35,000815.SZ,美利云,16.87,9.97,东方财富,2026-06-10 18:12:24
36,603011.SH,合锻智能,31.9,10.0,东方财富,2026-06-10 18:12:24
37,601678.SH,滨化股份,5.65,9.92,东方财富,2026-06-10 18:12:24
38,603220.SH,中贝通信,24.53,10.0,东方财富,2026-06-10 18:12:24
39,002256.SZ,兆新股份,4.37,10.08,东方财富,2026-06-10 18:12:24
40,600367.SH,红星发展,58.88,5.99,东方财富,2026-06-10 18:12:24
41,002747.SZ,埃斯顿,35.8,-4.61,东方财富,2026-06-10 18:12:24
42,600869.SH,远东股份,31.55,6.52,东方财富,2026-06-10 18:12:24
43,003043.SZ,华亚智能,80.62,10.0,东方财富,2026-06-10 18:12:24
44,001696.SZ,宗申动力,19.05,8.55,东方财富,2026-06-10 18:12:24
45,002421.SZ,达实智能,5.43,-4.74,东方财富,2026-06-10 18:12:24
46,601208.SH,东材科技,62.35,4.58,东方财富,2026-06-10 18:12:24
47,603065.SH,宿迁联盛,11.44,10.0,东方财富,2026-06-10 18:12:24
48,000636.SZ,风华高科,59.81,-2.08,东方财富,2026-06-10 18:12:24
49,603629.SH,利通电子,144.64,-10.0,东方财富,2026-06-10 18:12:24
50,002657.SZ,中科金财,20.68,10.0,东方财富,2026-06-10 18:12:24
51,603687.SH,大胜达,19.18,9.98,东方财富,2026-06-10 18:12:24
52,600160.SH,巨化股份,40.39,7.08,东方财富,2026-06-10 18:12:24
53,002208.SZ,合肥城建,16.74,9.99,东方财富,2026-06-10 18:12:24
55,002129.SZ,TCL中环,10.13,3.26,东方财富,2026-06-10 18:12:24
56,000558.SZ,天府文旅,3.89,9.89,东方财富,2026-06-10 18:12:24
57,600584.SH,长电科技,74.05,-1.65,东方财富,2026-06-10 18:12:24
58,600667.SH,太极实业,15.92,1.99,东方财富,2026-06-10 18:12:24
59,600593.SH,大连圣亚,39.35,10.01,东方财富,2026-06-10 18:12:24
60,603773.SH,沃格光电,154.96,3.2,东方财富,2026-06-10 18:12:24
61,600843.SH,上工申贝,8.45,10.03,东方财富,2026-06-10 18:12:24
62,600229.SH,城市传媒,6.13,10.05,东方财富,2026-06-10 18:12:24
64,600703.SH,三安光电,15.57,-10.0,东方财富,2026-06-10 18:12:24
67,600519.SH,贵州茅台,1275.88,1.58,东方财富,2026-06-10 18:12:24
68,002407.SZ,多氟多,34.72,2.3,东方财富,2026-06-10 18:12:24
69,603636.SH,南威软件,9.66,10.02,东方财富,2026-06-10 18:12:24
70,002181.SZ,粤 传 媒,16.09,6.63,东方财富,2026-06-10 18:12:24
71,600573.SH,惠泉啤酒,13.01,9.97,东方财富,2026-06-10 18:12:24
73,600665.SH,天地源,3.7,10.12,东方财富,2026-06-10 18:12:24
74,000048.SZ,京基智农,17.83,9.99,东方财富,2026-06-10 18:12:24
75,002757.SZ,南兴股份,23.13,9.99,东方财富,2026-06-10 18:12:24
76,600881.SH,亚泰集团,1.77,9.94,东方财富,2026-06-10 18:12:24
77,603160.SH,汇顶科技,59.98,9.99,东方财富,2026-06-10 18:12:24
78,605358.SH,立昂微,73.5,3.27,东方财富,2026-06-10 18:12:24
79,600178.SH,东安动力,9.61,9.95,东方财富,2026-06-10 18:12:24
80,603186.SH,华正新材,163.32,9.15,东方财富,2026-06-10 18:12:24
81,603859.SH,能科科技,57.65,8.88,东方财富,2026-06-10 18:12:24
82,600549.SH,厦门钨业,63.75,-0.28,东方财富,2026-06-10 18:12:24
