rank,code,name,price,change_pct,source,collect_time
1,002156.SZ,通富微电,76.64,9.77,东方财富,2026-07-24 17:00:28
3,001309.SZ,德明利,399.89,-8.07,东方财富,2026-07-24 17:00:28
4,002185.SZ,华天科技,18.59,5.09,东方财富,2026-07-24 17:00:28
5,000021.SZ,深科技,41.99,7.42,东方财富,2026-07-24 17:00:28
6,001258.SZ,立新能源,13.03,7.6,东方财富,2026-07-24 17:00:28
7,601606.SH,长城军工,32.05,9.99,东方财富,2026-07-24 17:00:28
8,600584.SH,长电科技,82.9,2.59,东方财富,2026-07-24 17:00:28
9,000938.SZ,紫光股份,41.45,-2.36,东方财富,2026-07-24 17:00:28
11,603690.SH,至纯科技,22.62,10.02,东方财富,2026-07-24 17:00:28
12,002208.SZ,合肥城建,13.6,10.03,东方财富,2026-07-24 17:00:28
13,600206.SH,有研新材,44.0,5.85,东方财富,2026-07-24 17:00:28
14,603986.SH,兆易创新,457.0,1.12,东方财富,2026-07-24 17:00:28
16,600664.SH,哈药股份,5.4,-10.0,东方财富,2026-07-24 17:00:28
17,600396.SH,华电辽能,14.77,-9.99,东方财富,2026-07-24 17:00:28
18,601179.SH,中国西电,13.55,-0.73,东方财富,2026-07-24 17:00:28
19,000725.SZ,京东方Ａ,5.79,-4.46,东方财富,2026-07-24 17:00:28
20,000670.SZ,盈方微,6.34,10.07,东方财富,2026-07-24 17:00:28
21,002083.SZ,孚日股份,11.52,10.03,东方财富,2026-07-24 17:00:28
22,002498.SZ,汉缆股份,6.5,9.98,东方财富,2026-07-24 17:00:28
23,002298.SZ,中电鑫龙,8.1,10.05,东方财富,2026-07-24 17:00:28
24,601991.SH,大唐发电,6.29,-10.01,东方财富,2026-07-24 17:00:28
25,601678.SH,滨化股份,6.54,5.14,东方财富,2026-07-24 17:00:28
26,600519.SH,贵州茅台,1297.41,0.42,东方财富,2026-07-24 17:00:28
27,002879.SZ,长缆科技,18.05,9.99,东方财富,2026-07-24 17:00:28
28,002300.SZ,太阳电缆,7.1,10.08,东方财富,2026-07-24 17:00:28
29,000533.SZ,顺钠股份,9.55,10.02,东方财富,2026-07-24 17:00:28
30,000595.SZ,新能股份,6.07,9.96,东方财富,2026-07-24 17:00:28
31,000417.SZ,合百集团,6.36,10.03,东方财富,2026-07-24 17:00:28
32,002218.SZ,拓日新能,4.2,9.95,东方财富,2026-07-24 17:00:28
33,000815.SZ,美利云,16.19,-8.74,东方财富,2026-07-24 17:00:28
34,002265.SZ,建设工业,19.34,10.01,东方财富,2026-07-24 17:00:28
36,002409.SZ,雅克科技,153.95,3.27,东方财富,2026-07-24 17:00:28
37,002384.SZ,东山精密,199.18,-3.61,东方财富,2026-07-24 17:00:28
38,600698.SH,湖南天雁,6.84,9.97,东方财富,2026-07-24 17:00:28
39,600722.SH,金牛化工,11.43,4.86,东方财富,2026-07-24 17:00:28
40,600617.SH,国新能源,3.39,10.06,东方财富,2026-07-24 17:00:28
42,603580.SH,艾艾精工,46.3,10.0,东方财富,2026-07-24 17:00:28
43,600744.SH,华银电力,7.53,-4.44,东方财富,2026-07-24 17:00:28
44,600487.SH,亨通光电,52.43,-5.82,东方财富,2026-07-24 17:00:28
45,603068.SH,博通集成,37.02,10.01,东方财富,2026-07-24 17:00:28
46,600539.SH,狮头股份,18.51,9.98,东方财富,2026-07-24 17:00:28
49,002407.SZ,多氟多,30.52,0.13,东方财富,2026-07-24 17:00:28
50,600667.SH,太极实业,16.29,0.37,东方财富,2026-07-24 17:00:28
51,003001.SZ,中岩大地,20.39,9.98,东方财富,2026-07-24 17:00:28
