rank,code,name,price,change_pct,source,collect_time
1,601138.SH,工业富联,78.08,7.49,东方财富,2026-06-18 18:14:00
2,600667.SH,太极实业,20.92,9.99,东方财富,2026-06-18 18:14:00
3,000725.SZ,京东方Ａ,6.55,-1.5,东方财富,2026-06-18 18:14:00
5,603986.SH,兆易创新,629.0,7.33,东方财富,2026-06-18 18:14:00
6,002579.SZ,中京电子,20.32,10.02,东方财富,2026-06-18 18:14:00
7,600392.SH,盛和资源,31.66,10.01,东方财富,2026-06-18 18:14:00
9,000657.SZ,中钨高新,98.48,10.0,东方财富,2026-06-18 18:14:00
10,600584.SH,长电科技,83.03,1.55,东方财富,2026-06-18 18:14:00
11,002281.SZ,光迅科技,266.2,10.0,东方财富,2026-06-18 18:14:00
12,002167.SZ,东方锆业,16.13,10.03,东方财富,2026-06-18 18:14:00
14,600110.SH,诺德股份,17.57,2.03,东方财富,2026-06-18 18:14:00
15,601991.SH,大唐发电,8.22,-9.97,东方财富,2026-06-18 18:14:00
16,002185.SZ,华天科技,19.61,2.94,东方财富,2026-06-18 18:14:00
18,600522.SH,中天科技,56.55,2.99,东方财富,2026-06-18 18:14:00
19,002354.SZ,天娱数科,7.73,9.96,东方财富,2026-06-18 18:14:00
20,002384.SZ,东山精密,273.0,6.26,东方财富,2026-06-18 18:14:00
21,600206.SH,有研新材,42.51,6.84,东方财富,2026-06-18 18:14:00
22,600487.SH,亨通光电,111.01,0.01,东方财富,2026-06-18 18:14:00
24,002436.SZ,兴森科技,52.06,8.91,东方财富,2026-06-18 18:14:00
25,600549.SH,厦门钨业,85.91,6.27,东方财富,2026-06-18 18:14:00
26,600353.SH,旭光电子,42.01,10.0,东方财富,2026-06-18 18:14:00
27,600519.SH,贵州茅台,1215.0,-2.02,东方财富,2026-06-18 18:14:00
28,600226.SH,亨通股份,9.76,10.03,东方财富,2026-06-18 18:14:00
29,002491.SZ,通鼎互联,31.58,10.0,东方财富,2026-06-18 18:14:00
30,002747.SZ,埃斯顿,36.5,10.01,东方财富,2026-06-18 18:14:00
31,002842.SZ,翔鹭钨业,47.72,10.0,东方财富,2026-06-18 18:14:00
32,000636.SZ,风华高科,74.6,0.73,东方财富,2026-06-18 18:14:00
33,002297.SZ,博云新材,28.36,10.01,东方财富,2026-06-18 18:14:00
34,600362.SH,江西铜业,53.31,10.01,东方财富,2026-06-18 18:14:00
36,002971.SZ,和远气体,67.38,10.01,东方财富,2026-06-18 18:14:00
38,000021.SZ,深科技,44.04,2.63,东方财富,2026-06-18 18:14:00
39,002859.SZ,洁美科技,99.73,10.0,东方财富,2026-06-18 18:14:00
40,600176.SH,中国巨石,53.5,-2.01,东方财富,2026-06-18 18:14:00
41,000988.SZ,华工科技,177.55,4.13,东方财富,2026-06-18 18:14:00
43,600259.SH,中稀有色,116.28,10.0,东方财富,2026-06-18 18:14:00
44,600183.SH,生益科技,183.87,2.06,东方财富,2026-06-18 18:14:00
45,601318.SH,中国平安,49.38,-6.41,东方财富,2026-06-18 18:14:00
46,600397.SH,江钨装备,20.2,10.02,东方财富,2026-06-18 18:14:00
47,603011.SH,合锻智能,39.55,10.01,东方财富,2026-06-18 18:14:00
48,600172.SH,黄河旋风,14.01,5.34,东方财富,2026-06-18 18:14:00
50,603663.SH,三祥新材,87.49,9.99,东方财富,2026-06-18 18:14:00
51,600378.SH,昊华科技,65.16,2.13,东方财富,2026-06-18 18:14:00
52,002141.SZ,贤丰控股,4.71,10.05,东方财富,2026-06-18 18:14:00
53,002636.SZ,金安国纪,104.41,9.09,东方财富,2026-06-18 18:14:00
54,605376.SH,博迁新材,231.31,10.0,东方财富,2026-06-18 18:14:00
55,600460.SH,士兰微,41.83,2.45,东方财富,2026-06-18 18:14:00
56,603629.SH,利通电子,176.58,7.0,东方财富,2026-06-18 18:14:00
57,603989.SH,艾华集团,41.5,9.99,东方财富,2026-06-18 18:14:00
58,002156.SZ,通富微电,68.27,1.56,东方财富,2026-06-18 18:14:00
59,600545.SH,卓郎智能,7.25,10.02,东方财富,2026-06-18 18:14:00
60,003031.SZ,中瓷电子,176.29,10.0,东方财富,2026-06-18 18:14:00
61,600703.SH,三安光电,17.54,2.21,东方财富,2026-06-18 18:14:00
62,605006.SH,山东玻纤,23.4,-10.0,东方财富,2026-06-18 18:14:00
63,002217.SZ,合力泰,2.53,-4.89,东方财富,2026-06-18 18:14:00
64,000811.SZ,冰轮环境,40.17,9.99,东方财富,2026-06-18 18:14:00
65,002475.SZ,立讯精密,69.93,3.88,东方财富,2026-06-18 18:14:00
66,002428.SZ,云南锗业,100.44,1.19,东方财富,2026-06-18 18:14:00
67,605589.SH,圣泉集团,69.82,5.15,东方财富,2026-06-18 18:14:00
68,002378.SZ,章源钨业,37.11,6.39,东方财富,2026-06-18 18:14:00
69,002463.SZ,沪电股份,147.9,0.92,东方财富,2026-06-18 18:14:00
72,002407.SZ,多氟多,38.78,0.81,东方财富,2026-06-18 18:14:00
73,603773.SH,沃格光电,164.7,-0.86,东方财富,2026-06-18 18:14:00
75,000630.SZ,铜陵有色,7.65,1.19,东方财富,2026-06-18 18:14:00
76,002741.SZ,光华科技,41.3,4.72,东方财富,2026-06-18 18:14:00
78,601208.SH,东材科技,74.83,2.23,东方财富,2026-06-18 18:14:00
80,001339.SZ,智微智能,126.93,10.0,东方财富,2026-06-18 18:14:00
81,603324.SH,盛剑科技,43.1,10.01,东方财富,2026-06-18 18:14:00
82,600111.SH,北方稀土,51.4,2.15,东方财富,2026-06-18 18:14:00
83,002600.SZ,领益智造,16.82,6.12,东方财富,2026-06-18 18:14:00
84,603002.SH,宏昌电子,23.58,1.64,东方财富,2026-06-18 18:14:00
85,600105.SH,永鼎股份,62.12,-1.54,东方财富,2026-06-18 18:14:00
86,601958.SH,金钼股份,27.7,-2.7,东方财富,2026-06-18 18:14:00
88,002585.SZ,双星新材,14.85,-0.07,东方财富,2026-06-18 18:14:00
89,000100.SZ,TCL科技,5.0,-2.34,东方财富,2026-06-18 18:14:00
90,600162.SH,香江控股,3.58,10.15,东方财富,2026-06-18 18:14:00
94,002203.SZ,海亮股份,25.52,10.0,东方财富,2026-06-18 18:14:00
95,002171.SZ,楚江新材,15.38,2.53,东方财富,2026-06-18 18:14:00
96,600186.SH,莲花控股,14.28,-2.59,东方财富,2026-06-18 18:14:00
98,002409.SZ,雅克科技,150.16,1.51,东方财富,2026-06-18 18:14:00
100,600498.SH,烽火通信,75.31,-1.79,东方财富,2026-06-18 18:14:00
