rank,code,name,price,change_pct,source,collect_time
1,000725.SZ,京东方Ａ,8.68,9.18,东方财富,2026-06-30 17:20:42
2,000100.SZ,TCL科技,5.82,10.02,东方财富,2026-06-30 17:20:42
3,000021.SZ,深科技,64.27,9.19,东方财富,2026-06-30 17:20:42
4,600707.SH,彩虹股份,16.89,10.03,东方财富,2026-06-30 17:20:42
5,002407.SZ,多氟多,50.23,10.01,东方财富,2026-06-30 17:20:42
6,600584.SH,长电科技,103.55,0.29,东方财富,2026-06-30 17:20:42
7,600667.SH,XD太极实,29.18,0.83,东方财富,2026-06-30 17:20:42
8,603019.SH,中科曙光,107.23,10.0,东方财富,2026-06-30 17:20:42
9,600206.SH,有研新材,66.6,0.5,东方财富,2026-06-30 17:20:42
10,603986.SH,兆易创新,815.0,-2.98,东方财富,2026-06-30 17:20:42
11,000636.SZ,风华高科,72.24,-10.0,东方财富,2026-06-30 17:20:42
12,002119.SZ,康强电子,39.92,10.0,东方财富,2026-06-30 17:20:42
13,002202.SZ,金风科技,23.9,9.99,东方财富,2026-06-30 17:20:42
14,603005.SH,晶方科技,53.87,10.01,东方财富,2026-06-30 17:20:42
15,000938.SZ,紫光股份,28.86,9.98,东方财富,2026-06-30 17:20:42
16,002167.SZ,东方锆业,22.07,10.02,东方财富,2026-06-30 17:20:42
17,002106.SZ,莱宝高科,17.52,9.98,东方财富,2026-06-30 17:20:42
18,002409.SZ,雅克科技,224.5,8.21,东方财富,2026-06-30 17:20:42
19,002747.SZ,埃斯顿,37.33,9.99,东方财富,2026-06-30 17:20:42
20,603928.SH,兴业股份,14.8,10.04,东方财富,2026-06-30 17:20:42
21,002600.SZ,领益智造,17.34,10.03,东方财富,2026-06-30 17:20:42
22,001399.SZ,C惠科,38.18,10.16,东方财富,2026-06-30 17:20:42
23,002185.SZ,华天科技,22.31,1.78,东方财富,2026-06-30 17:20:42
24,605111.SH,新洁能,99.14,10.0,东方财富,2026-06-30 17:20:42
25,600378.SH,昊华科技,75.38,10.0,东方财富,2026-06-30 17:20:42
26,600460.SH,士兰微,54.66,3.94,东方财富,2026-06-30 17:20:42
27,002208.SZ,合肥城建,20.22,10.01,东方财富,2026-06-30 17:20:42
29,000988.SZ,华工科技,184.61,4.28,东方财富,2026-06-30 17:20:42
30,002156.SZ,通富微电,75.87,4.53,东方财富,2026-06-30 17:20:42
31,002273.SZ,水晶光电,35.48,10.02,东方财富,2026-06-30 17:20:42
32,600522.SH,中天科技,60.68,3.13,东方财富,2026-06-30 17:20:42
33,603459.SH,红板科技,112.21,10.0,东方财富,2026-06-30 17:20:42
35,603290.SH,斯达半导,152.94,10.0,东方财富,2026-06-30 17:20:42
36,600176.SH,中国巨石,72.88,2.68,东方财富,2026-06-30 17:20:42
37,600641.SH,先导基电,39.86,9.99,东方财富,2026-06-30 17:20:42
40,002402.SZ,和而泰,25.83,10.01,东方财富,2026-06-30 17:20:42
41,000620.SZ,盈新发展,3.5,10.06,东方财富,2026-06-30 17:20:42
42,600703.SH,三安光电,21.22,0.76,东方财富,2026-06-30 17:20:42
43,600367.SH,红星发展,62.93,10.0,东方财富,2026-06-30 17:20:42
44,002654.SZ,万润科技,22.26,9.98,东方财富,2026-06-30 17:20:42
45,603078.SH,江化微,49.42,9.99,东方财富,2026-06-30 17:20:42
47,600552.SH,凯盛科技,32.58,3.49,东方财富,2026-06-30 17:20:42
49,002281.SZ,光迅科技,256.94,8.9,东方财富,2026-06-30 17:20:42
50,000811.SZ,冰轮环境,56.22,10.0,东方财富,2026-06-30 17:20:42
51,603650.SH,彤程新材,97.98,3.78,东方财富,2026-06-30 17:20:42
52,600601.SH,方正科技,13.84,10.02,东方财富,2026-06-30 17:20:42
53,002129.SZ,TCL中环,12.02,2.47,东方财富,2026-06-30 17:20:42
54,002354.SZ,天娱数科,9.3,2.09,东方财富,2026-06-30 17:20:42
56,002326.SZ,永太科技,23.65,-1.09,东方财富,2026-06-30 17:20:42
