rank,code,name,price,change_pct,source,collect_time
1,600667.SH,太极实业,32.1,10.01,东方财富,2026-07-01 17:26:40
2,002407.SZ,多氟多,55.25,9.99,东方财富,2026-07-01 17:26:40
3,000725.SZ,京东方Ａ,8.77,1.04,东方财富,2026-07-01 17:26:40
4,601991.SH,大唐发电,7.79,10.03,东方财富,2026-07-01 17:26:40
5,600584.SH,长电科技,106.64,2.98,东方财富,2026-07-01 17:26:40
6,001399.SZ,C惠科,46.28,21.22,东方财富,2026-07-01 17:26:40
8,000100.SZ,TCL科技,6.12,5.15,东方财富,2026-07-01 17:26:40
9,002747.SZ,埃斯顿,41.06,9.99,东方财富,2026-07-01 17:26:40
10,000021.SZ,深科技,62.26,-3.13,东方财富,2026-07-01 17:26:40
11,002326.SZ,永太科技,26.02,10.02,东方财富,2026-07-01 17:26:40
12,600206.SH,有研新材,59.94,-10.0,东方财富,2026-07-01 17:26:40
13,000566.SZ,海南海药,5.49,10.02,东方财富,2026-07-01 17:26:40
14,601162.SH,天风证券,3.71,10.09,东方财富,2026-07-01 17:26:40
15,002167.SZ,东方锆业,24.28,10.01,东方财富,2026-07-01 17:26:40
16,600641.SH,先导基电,43.85,10.01,东方财富,2026-07-01 17:26:40
17,600378.SH,昊华科技,81.0,7.46,东方财富,2026-07-01 17:26:40
18,600522.SH,中天科技,55.42,-8.67,东方财富,2026-07-01 17:26:40
19,600707.SH,彩虹股份,17.66,4.56,东方财富,2026-07-01 17:26:40
20,603379.SH,三美股份,83.48,10.0,东方财富,2026-07-01 17:26:40
21,603986.SH,兆易创新,772.01,-5.27,东方财富,2026-07-01 17:26:40
22,002458.SZ,益生股份,8.55,10.04,东方财富,2026-07-01 17:26:40
23,600909.SH,华安证券,12.22,9.99,东方财富,2026-07-01 17:26:40
24,600673.SH,东阳光,36.94,10.01,东方财富,2026-07-01 17:26:40
25,600160.SH,巨化股份,55.85,5.36,东方财富,2026-07-01 17:26:40
26,002409.SZ,雅克科技,236.09,5.16,东方财富,2026-07-01 17:26:40
28,002759.SZ,天际股份,26.83,10.0,东方财富,2026-07-01 17:26:40
29,000636.SZ,风华高科,74.4,2.99,东方财富,2026-07-01 17:26:40
30,000876.SZ,新 希 望,6.9,10.05,东方财富,2026-07-01 17:26:40
31,603505.SH,金石资源,22.17,10.02,东方财富,2026-07-01 17:26:40
32,002559.SZ,亚威股份,13.98,9.99,东方财富,2026-07-01 17:26:40
33,002929.SZ,润建股份,73.57,10.0,东方财富,2026-07-01 17:26:40
34,000733.SZ,振华科技,62.3,9.99,东方财富,2026-07-01 17:26:40
35,002185.SZ,华天科技,21.86,-2.02,东方财富,2026-07-01 17:26:40
37,002273.SZ,水晶光电,39.03,10.01,东方财富,2026-07-01 17:26:40
38,603538.SH,美诺华,35.81,10.02,东方财富,2026-07-01 17:26:40
39,002971.SZ,和远气体,68.2,10.0,东方财富,2026-07-01 17:26:40
40,600397.SH,江钨装备,29.95,9.99,东方财富,2026-07-01 17:26:40
41,600487.SH,亨通光电,101.93,-6.78,东方财富,2026-07-01 17:26:40
42,600703.SH,三安光电,19.84,-6.5,东方财富,2026-07-01 17:26:40
43,002635.SZ,安洁科技,22.5,10.02,东方财富,2026-07-01 17:26:40
44,002709.SZ,天赐材料,54.47,5.91,东方财富,2026-07-01 17:26:40
45,000783.SZ,长江证券,10.54,8.1,东方财富,2026-07-01 17:26:40
46,002738.SZ,中矿资源,64.89,10.0,东方财富,2026-07-01 17:26:40
48,600999.SH,招商证券,22.94,8.72,东方财富,2026-07-01 17:26:40
49,603629.SH,利通电子,193.4,8.16,东方财富,2026-07-01 17:26:40
50,000620.SZ,盈新发展,3.85,10.0,东方财富,2026-07-01 17:26:40
51,603738.SH,泰晶科技,66.06,10.01,东方财富,2026-07-01 17:26:40
52,002202.SZ,金风科技,24.66,3.18,东方财富,2026-07-01 17:26:40
53,002354.SZ,天娱数科,9.4,1.08,东方财富,2026-07-01 17:26:40
54,000795.SZ,英洛华,9.52,10.06,东方财富,2026-07-01 17:26:40
55,002670.SZ,国盛证券,12.1,10.0,东方财富,2026-07-01 17:26:40
