rank,code,name,price,change_pct,source,collect_time
1,603618.SH,杭电股份,31.92,9.99,东方财富,2026-08-26 16:35:33
3,601212.SH,白银有色,7.24,10.03,东方财富,2026-08-26 16:35:33
4,600362.SH,江西铜业,48.57,10.01,东方财富,2026-08-26 16:35:33
5,600487.SH,亨通光电,64.83,0.36,东方财富,2026-08-26 16:35:33
6,003040.SZ,楚天龙,17.03,10.01,东方财富,2026-08-26 16:35:33
7,002491.SZ,通鼎互联,22.48,5.05,东方财富,2026-08-26 16:35:33
8,001258.SZ,立新能源,13.52,10.01,东方财富,2026-08-26 16:35:33
9,600103.SH,青山纸业,3.47,10.16,东方财富,2026-08-26 16:35:33
10,000712.SZ,锦龙股份,9.75,10.05,东方财富,2026-08-26 16:35:33
11,002412.SZ,汉森制药,13.09,6.16,东方财富,2026-08-26 16:35:33
12,002081.SZ,金 螳 螂,5.66,2.91,东方财富,2026-08-26 16:35:33
13,603083.SH,剑桥科技,190.85,10.0,东方财富,2026-08-26 16:35:33
14,603118.SH,共进股份,17.88,10.03,东方财富,2026-08-26 16:35:33
15,600095.SH,湘财股份,8.67,10.03,东方财富,2026-08-26 16:35:33
16,600468.SH,百利电气,6.57,10.05,东方财富,2026-08-26 16:35:33
17,600272.SH,开开实业,21.1,10.01,东方财富,2026-08-26 16:35:33
18,002418.SZ,康盛股份,4.46,10.12,东方财富,2026-08-26 16:35:33
19,002703.SZ,浙江世宝,17.46,10.02,东方财富,2026-08-26 16:35:33
20,002015.SZ,协鑫能科,17.14,7.93,东方财富,2026-08-26 16:35:33
21,000017.SZ,深中华A,9.46,10.0,东方财富,2026-08-26 16:35:33
22,000533.SZ,顺钠股份,11.61,10.05,东方财富,2026-08-26 16:35:33
23,600127.SH,金健米业,9.8,5.26,东方财富,2026-08-26 16:35:33
24,002366.SZ,融发核电,6.24,10.05,东方财富,2026-08-26 16:35:33
25,603993.SH,洛阳钼业,19.59,6.35,东方财富,2026-08-26 16:35:33
26,600371.SH,万向德农,9.54,10.03,东方财富,2026-08-26 16:35:33
27,002094.SZ,青岛金王,5.65,9.92,东方财富,2026-08-26 16:35:33
28,000997.SZ,新 大 陆,20.69,9.99,东方财富,2026-08-26 16:35:33
29,002721.SZ,金一文化,3.08,10.0,东方财富,2026-08-26 16:35:33
31,600479.SH,千金药业,11.02,9.98,东方财富,2026-08-26 16:35:33
32,600227.SH,赤天化,4.19,9.97,东方财富,2026-08-26 16:35:33
33,600613.SH,神奇制药,10.55,2.73,东方财富,2026-08-26 16:35:33
34,000536.SZ,华映科技,3.59,10.12,东方财富,2026-08-26 16:35:33
35,600869.SH,远东股份,17.32,6.91,东方财富,2026-08-26 16:35:33
36,002742.SZ,冀衡医药,5.15,10.04,东方财富,2026-08-26 16:35:33
37,002295.SZ,精艺股份,10.09,10.03,东方财富,2026-08-26 16:35:33
38,603200.SH,上海洗霸,42.69,10.0,东方财富,2026-08-26 16:35:33
39,600396.SH,华电辽能,14.97,5.87,东方财富,2026-08-26 16:35:33
40,605162.SH,新中港,9.9,10.0,东方财富,2026-08-26 16:35:33
41,000890.SZ,法尔胜,7.98,10.07,东方财富,2026-08-26 16:35:33
42,002084.SZ,海鸥住工,4.79,10.11,东方财富,2026-08-26 16:35:33
43,000428.SZ,华天酒店,4.75,9.95,东方财富,2026-08-26 16:35:33
44,002855.SZ,捷荣技术,12.1,10.0,东方财富,2026-08-26 16:35:33
45,603106.SH,恒银科技,8.2,10.07,东方财富,2026-08-26 16:35:33
46,002837.SZ,英维克,62.07,3.05,东方财富,2026-08-26 16:35:33
47,600721.SH,百花医药,15.16,1.34,东方财富,2026-08-26 16:35:33
49,002716.SZ,湖南白银,11.32,5.11,东方财富,2026-08-26 16:35:33
51,002475.SZ,立讯精密,57.11,4.1,东方财富,2026-08-26 16:35:33
52,605277.SH,新亚电子,16.69,10.02,东方财富,2026-08-26 16:35:33
53,000737.SZ,北方铜业,15.44,6.26,东方财富,2026-08-26 16:35:33
54,002949.SZ,华阳国际,13.68,9.97,东方财富,2026-08-26 16:35:33
55,002963.SZ,豪尔赛,22.35,9.99,东方财富,2026-08-26 16:35:33
56,600969.SH,郴电国际,9.5,9.95,东方财富,2026-08-26 16:35:33
57,002072.SZ,凯瑞德,8.09,10.07,东方财富,2026-08-26 16:35:33
58,603979.SH,金诚信,80.71,10.0,东方财富,2026-08-26 16:35:33
59,600110.SH,诺德股份,11.66,3.64,东方财富,2026-08-26 16:35:33
60,603396.SH,金辰股份,28.44,10.02,东方财富,2026-08-26 16:35:33
