rank,code,name,price,change_pct,source,collect_time
1,000725.SZ,京东方Ａ,9.1,3.76,东方财富,2026-07-02 17:07:58
2,001248.SZ,N华润,23.95,136.89,东方财富,2026-07-02 17:07:58
3,002354.SZ,天娱数科,10.34,10.0,东方财富,2026-07-02 17:07:58
4,002407.SZ,多氟多,54.82,-0.78,东方财富,2026-07-02 17:07:58
5,600667.SH,太极实业,28.89,-10.0,东方财富,2026-07-02 17:07:58
6,600584.SH,长电科技,95.98,-10.0,东方财富,2026-07-02 17:07:58
7,002326.SZ,永太科技,28.0,7.61,东方财富,2026-07-02 17:07:58
8,603986.SH,兆易创新,694.81,-10.0,东方财富,2026-07-02 17:07:58
9,600172.SH,黄河旋风,18.03,10.01,东方财富,2026-07-02 17:07:58
10,601678.SH,滨化股份,7.7,10.0,东方财富,2026-07-02 17:07:58
11,603505.SH,金石资源,24.39,10.01,东方财富,2026-07-02 17:07:58
12,605020.SH,永和股份,48.39,10.0,东方财富,2026-07-02 17:07:58
13,000566.SZ,海南海药,6.04,10.02,东方财富,2026-07-02 17:07:58
14,002979.SZ,雷赛智能,63.23,10.0,东方财富,2026-07-02 17:07:58
15,002458.SZ,益生股份,9.41,10.06,东方财富,2026-07-02 17:07:58
16,600641.SH,先导基电,48.24,10.01,东方财富,2026-07-02 17:07:58
18,002167.SZ,东方锆业,26.05,7.29,东方财富,2026-07-02 17:07:58
19,001399.SZ,C惠科,46.82,1.17,东方财富,2026-07-02 17:07:58
20,000021.SZ,深科技,56.03,-10.01,东方财富,2026-07-02 17:07:58
21,002674.SZ,兴业科技,28.25,10.01,东方财富,2026-07-02 17:07:58
22,002559.SZ,亚威股份,15.38,10.01,东方财富,2026-07-02 17:07:58
23,002747.SZ,埃斯顿,40.7,-0.88,东方财富,2026-07-02 17:07:58
25,000100.SZ,TCL科技,5.92,-3.27,东方财富,2026-07-02 17:07:58
26,002580.SZ,圣阳股份,22.18,10.02,东方财富,2026-07-02 17:07:58
27,600707.SH,彩虹股份,16.69,-5.49,东方财富,2026-07-02 17:07:58
28,000700.SZ,模塑科技,16.87,9.97,东方财富,2026-07-02 17:07:58
29,603078.SH,江化微,56.9,8.05,东方财富,2026-07-02 17:07:58
30,603928.SH,兴业股份,15.84,10.0,东方财富,2026-07-02 17:07:58
31,002971.SZ,和远气体,75.02,10.0,东方财富,2026-07-02 17:07:58
32,002584.SZ,西陇科学,11.0,10.0,东方财富,2026-07-02 17:07:58
33,600988.SH,赤峰黄金,28.39,10.0,东方财富,2026-07-02 17:07:58
34,600601.SH,方正科技,14.92,6.8,东方财富,2026-07-02 17:07:58
35,000536.SZ,华映科技,4.06,10.03,东方财富,2026-07-02 17:07:58
36,002842.SZ,翔鹭钨业,50.17,10.0,东方财富,2026-07-02 17:07:58
37,000592.SZ,平潭发展,7.76,10.07,东方财富,2026-07-02 17:07:58
38,603538.SH,美诺华,39.39,10.0,东方财富,2026-07-02 17:07:58
39,600206.SH,有研新材,57.81,-3.55,东方财富,2026-07-02 17:07:58
40,000601.SZ,韶能股份,7.08,9.94,东方财富,2026-07-02 17:07:58
42,605488.SH,福莱新材,34.32,10.0,东方财富,2026-07-02 17:07:58
44,000506.SZ,招金黄金,12.61,10.03,东方财富,2026-07-02 17:07:58
45,601899.SH,紫金矿业,26.3,4.74,东方财富,2026-07-02 17:07:58
46,603650.SH,彤程新材,97.71,5.64,东方财富,2026-07-02 17:07:58
47,002931.SZ,锋龙股份,71.28,10.0,东方财富,2026-07-02 17:07:58
48,600522.SH,中天科技,51.58,-6.93,东方财富,2026-07-02 17:07:58
50,000636.SZ,风华高科,66.96,-10.0,东方财富,2026-07-02 17:07:58
51,601991.SH,大唐发电,7.33,-5.91,东方财富,2026-07-02 17:07:58
52,600519.SH,贵州茅台,1203.0,0.84,东方财富,2026-07-02 17:07:58
53,600378.SH,昊华科技,82.17,1.44,东方财富,2026-07-02 17:07:58
54,002020.SZ,京新药业,14.66,9.98,东方财富,2026-07-02 17:07:58
55,002384.SZ,东山精密,221.68,-10.0,东方财富,2026-07-02 17:07:58
56,002693.SZ,双成药业,10.67,10.0,东方财富,2026-07-02 17:07:58
57,000988.SZ,华工科技,156.2,-10.0,东方财富,2026-07-02 17:07:58
58,603638.SH,艾迪精密,25.87,9.99,东方财富,2026-07-02 17:07:58
59,601138.SH,工业富联,64.02,-8.54,东方财富,2026-07-02 17:07:58
60,605189.SH,富春染织,14.59,10.03,东方财富,2026-07-02 17:07:58
61,600487.SH,亨通光电,93.84,-7.94,东方财富,2026-07-02 17:07:58
