rank,code,name,price,change_pct,source,collect_time
1,603993.SH,洛阳钼业,19.11,10.02,东方财富,2026-06-12 17:43:56
2,601958.SH,金钼股份,25.52,10.0,东方财富,2026-06-12 17:43:56
3,000630.SZ,铜陵有色,7.1,10.08,东方财富,2026-06-12 17:43:56
4,001696.SZ,宗申动力,22.84,10.02,东方财富,2026-06-12 17:43:56
5,002407.SZ,多氟多,39.67,3.88,东方财富,2026-06-12 17:43:56
6,000725.SZ,京东方Ａ,5.57,-4.46,东方财富,2026-06-12 17:43:56
7,600667.SH,太极实业,16.42,-6.23,东方财富,2026-06-12 17:43:56
8,000636.SZ,风华高科,59.12,-8.06,东方财富,2026-06-12 17:43:56
9,000547.SZ,航天发展,20.65,10.02,东方财富,2026-06-12 17:43:56
10,002428.SZ,云南锗业,92.26,4.56,东方财富,2026-06-12 17:43:56
12,603773.SH,沃格光电,129.8,-6.93,东方财富,2026-06-12 17:43:56
13,002085.SZ,万丰奥威,13.59,10.04,东方财富,2026-06-12 17:43:56
14,600487.SH,亨通光电,97.0,-5.27,东方财富,2026-06-12 17:43:56
16,600703.SH,三安光电,13.92,-8.78,东方财富,2026-06-12 17:43:56
17,600584.SH,长电科技,68.92,-4.21,东方财富,2026-06-12 17:43:56
18,000768.SZ,中航西飞,22.86,10.01,东方财富,2026-06-12 17:43:56
19,002971.SZ,和远气体,58.03,10.01,东方财富,2026-06-12 17:43:56
20,600378.SH,XD昊华科,57.15,-10.0,东方财富,2026-06-12 17:43:56
21,603629.SH,利通电子,152.15,9.22,东方财富,2026-06-12 17:43:56
22,601899.SH,紫金矿业,29.09,6.44,东方财富,2026-06-12 17:43:56
23,600519.SH,贵州茅台,1291.91,1.01,东方财富,2026-06-12 17:43:56
24,002812.SZ,恩捷股份,67.54,10.0,东方财富,2026-06-12 17:43:56
26,002378.SZ,章源钨业,34.64,3.0,东方财富,2026-06-12 17:43:56
27,002636.SZ,金安国纪,89.88,5.99,东方财富,2026-06-12 17:43:56
28,601991.SH,大唐发电,8.09,1.25,东方财富,2026-06-12 17:43:56
29,600601.SH,方正科技,12.89,9.98,东方财富,2026-06-12 17:43:56
30,600522.SH,中天科技,48.6,-1.36,东方财富,2026-06-12 17:43:56
31,600869.SH,远东股份,32.43,9.93,东方财富,2026-06-12 17:43:56
32,600906.SH,财达证券,6.99,10.08,东方财富,2026-06-12 17:43:56
33,001257.SZ,盛龙股份,27.74,9.99,东方财富,2026-06-12 17:43:56
34,000969.SZ,安泰科技,24.46,9.98,东方财富,2026-06-12 17:43:56
35,000657.SZ,中钨高新,79.0,1.35,东方财富,2026-06-12 17:43:56
36,002354.SZ,天娱数科,7.52,-5.76,东方财富,2026-06-12 17:43:56
37,002361.SZ,神剑股份,15.74,-9.9,东方财富,2026-06-12 17:43:56
38,603065.SH,宿迁联盛,13.6,10.03,东方财富,2026-06-12 17:43:56
39,600862.SH,中航高科,18.87,10.03,东方财富,2026-06-12 17:43:56
40,600500.SH,中化国际,7.93,9.99,东方财富,2026-06-12 17:43:56
41,000737.SZ,北方铜业,14.08,10.0,东方财富,2026-06-12 17:43:56
42,600497.SH,驰宏锌锗,9.28,9.95,东方财富,2026-06-12 17:43:56
43,002203.SZ,海亮股份,23.44,10.0,东方财富,2026-06-12 17:43:56
44,002421.SZ,达实智能,4.4,-10.02,东方财富,2026-06-12 17:43:56
45,002119.SZ,康强电子,31.96,2.44,东方财富,2026-06-12 17:43:56
48,601696.SH,中银证券,11.54,10.01,东方财富,2026-06-12 17:43:56
49,000759.SZ,中百集团,5.83,10.0,东方财富,2026-06-12 17:43:56
50,603399.SH,永杉锂业,20.45,6.62,东方财富,2026-06-12 17:43:56
51,003009.SZ,中天火箭,60.62,10.0,东方财富,2026-06-12 17:43:56
52,600162.SH,香江控股,3.47,10.16,东方财富,2026-06-12 17:43:56
53,603738.SH,泰晶科技,51.74,9.99,东方财富,2026-06-12 17:43:56
54,600531.SH,豫光金铅,13.09,10.0,东方财富,2026-06-12 17:43:56
55,600110.SH,诺德股份,12.94,5.89,东方财富,2026-06-12 17:43:56
56,600961.SH,株冶集团,25.41,10.0,东方财富,2026-06-12 17:43:56
57,001896.SZ,豫能控股,21.8,2.78,东方财富,2026-06-12 17:43:56
61,601609.SH,金田股份,12.55,9.99,东方财富,2026-06-12 17:43:56
62,600396.SH,华电辽能,17.5,-1.3,东方财富,2026-06-12 17:43:56
63,000032.SZ,深桑达Ａ,18.92,10.0,东方财富,2026-06-12 17:43:56
64,600067.SH,冠城新材,3.48,10.13,东方财富,2026-06-12 17:43:56
65,000099.SZ,中信海直,17.41,9.98,东方财富,2026-06-12 17:43:56
66,603986.SH,兆易创新,481.47,-0.42,东方财富,2026-06-12 17:43:56
69,600183.SH,生益科技,151.28,1.04,东方财富,2026-06-12 17:43:56
