rank,code,name,price,change_pct,source,collect_time
3,600664.SH,哈药股份,9.08,0.22,东方财富,2026-08-20 15:54:56
4,600127.SH,金健米业,8.6,9.97,东方财富,2026-08-20 15:54:56
5,002491.SZ,通鼎互联,19.27,9.99,东方财富,2026-08-20 15:54:56
7,600487.SH,亨通光电,62.02,5.28,东方财富,2026-08-20 15:54:56
8,002437.SZ,誉衡药业,4.73,10.0,东方财富,2026-08-20 15:54:56
9,605179.SH,一鸣食品,35.05,0.86,东方财富,2026-08-20 15:54:56
11,600613.SH,神奇制药,8.56,10.03,东方财富,2026-08-20 15:54:56
12,603259.SH,药明康德,167.9,2.38,东方财富,2026-08-20 15:54:56
13,002579.SZ,中京电子,15.29,10.0,东方财富,2026-08-20 15:54:56
14,002412.SZ,汉森制药,9.26,9.98,东方财富,2026-08-20 15:54:56
16,002038.SZ,双鹭药业,6.44,10.09,东方财富,2026-08-20 15:54:56
18,002552.SZ,宝鼎科技,57.04,10.01,东方财富,2026-08-20 15:54:56
21,601700.SH,风范股份,7.5,9.97,东方财富,2026-08-20 15:54:56
22,600584.SH,长电科技,79.48,2.24,东方财富,2026-08-20 15:54:56
23,600206.SH,有研新材,56.7,-3.69,东方财富,2026-08-20 15:54:56
24,002172.SZ,澳洋健康,4.44,9.9,东方财富,2026-08-20 15:54:56
25,600276.SH,恒瑞医药,49.5,-6.0,东方财富,2026-08-20 15:54:56
26,600211.SH,西藏药业,41.86,10.01,东方财富,2026-08-20 15:54:56
27,603580.SH,艾艾精工,74.79,10.0,东方财富,2026-08-20 15:54:56
28,000636.SZ,风华高科,53.09,-5.38,东方财富,2026-08-20 15:54:56
29,000725.SZ,京东方Ａ,5.9,-1.83,东方财富,2026-08-20 15:54:56
30,603221.SH,爱丽家居,28.6,5.93,东方财富,2026-08-20 15:54:56
32,601877.SH,正泰电器,26.28,10.0,东方财富,2026-08-20 15:54:56
33,000523.SZ,红棉股份,3.53,9.97,东方财富,2026-08-20 15:54:56
34,600683.SH,京投发展,10.65,10.02,东方财富,2026-08-20 15:54:56
35,600176.SH,中国巨石,41.42,2.12,东方财富,2026-08-20 15:54:56
36,603881.SH,数据港,30.2,5.41,东方财富,2026-08-20 15:54:56
37,002365.SZ,永安药业,15.76,9.98,东方财富,2026-08-20 15:54:56
39,002030.SZ,达安基因,5.97,9.94,东方财富,2026-08-20 15:54:56
40,002081.SZ,金 螳 螂,5.55,-1.6,东方财富,2026-08-20 15:54:56
41,002202.SZ,金风科技,19.84,-9.94,东方财富,2026-08-20 15:54:56
42,601899.SH,紫金矿业,34.25,4.55,东方财富,2026-08-20 15:54:56
43,603716.SH,塞力医疗,17.3,9.98,东方财富,2026-08-20 15:54:56
44,601118.SH,海南橡胶,6.2,9.93,东方财富,2026-08-20 15:54:56
46,600722.SH,金牛化工,13.24,3.12,东方财富,2026-08-20 15:54:56
47,603801.SH,志邦家居,7.23,10.05,东方财富,2026-08-20 15:54:56
48,603986.SH,兆易创新,403.5,-0.05,东方财富,2026-08-20 15:54:56
51,603626.SH,科森科技,16.95,9.99,东方财富,2026-08-20 15:54:56
52,600667.SH,太极实业,21.21,0.43,东方财富,2026-08-20 15:54:56
53,002399.SZ,海普瑞,11.28,10.05,东方财富,2026-08-20 15:54:56
54,002940.SZ,昂利康,28.41,9.99,东方财富,2026-08-20 15:54:56
55,600327.SH,大东方,4.24,10.13,东方财富,2026-08-20 15:54:56
56,600547.SH,山东黄金,35.4,8.59,东方财富,2026-08-20 15:54:56
57,000710.SZ,贝瑞基因,9.37,9.98,东方财富,2026-08-20 15:54:56
