rank,code,name,price,change_pct,source,collect_time
1,000021.SZ,深科技,58.86,10.0,东方财富,2026-06-29 17:57:14
2,603986.SH,兆易创新,840.0,9.09,东方财富,2026-06-29 17:57:14
3,000725.SZ,京东方Ａ,7.95,2.05,东方财富,2026-06-29 17:57:14
4,600667.SH,太极实业,29.0,7.89,东方财富,2026-06-29 17:57:14
5,600584.SH,长电科技,103.25,2.34,东方财富,2026-06-29 17:57:14
6,002407.SZ,多氟多,45.66,10.0,东方财富,2026-06-29 17:57:14
7,000988.SZ,华工科技,177.03,10.0,东方财富,2026-06-29 17:57:14
8,600206.SH,有研新材,66.27,9.07,东方财富,2026-06-29 17:57:14
9,002409.SZ,雅克科技,207.46,10.0,东方财富,2026-06-29 17:57:14
10,600460.SH,士兰微,52.59,4.39,东方财富,2026-06-29 17:57:14
11,603650.SH,彤程新材,94.41,10.0,东方财富,2026-06-29 17:57:14
12,600378.SH,昊华科技,68.53,10.0,东方财富,2026-06-29 17:57:14
14,600707.SH,彩虹股份,15.35,9.96,东方财富,2026-06-29 17:57:14
15,002549.SZ,凯美特气,20.89,10.01,东方财富,2026-06-29 17:57:14
16,002208.SZ,合肥城建,18.38,9.99,东方财富,2026-06-29 17:57:14
17,000636.SZ,风华高科,80.27,2.25,东方财富,2026-06-29 17:57:14
18,601133.SH,柏诚股份,42.11,10.01,东方财富,2026-06-29 17:57:14
19,002185.SZ,华天科技,21.92,-2.84,东方财富,2026-06-29 17:57:14
20,603459.SH,红板科技,102.01,10.0,东方财富,2026-06-29 17:57:14
21,601636.SH,旗滨集团,9.82,9.97,东方财富,2026-06-29 17:57:14
22,600522.SH,中天科技,58.84,-4.0,东方财富,2026-06-29 17:57:14
23,002129.SZ,TCL中环,11.73,4.83,东方财富,2026-06-29 17:57:14
26,600276.SH,恒瑞医药,52.93,8.75,东方财富,2026-06-29 17:57:14
29,605358.SH,立昂微,78.89,4.67,东方财富,2026-06-29 17:57:14
30,603259.SH,药明康德,126.17,6.76,东方财富,2026-06-29 17:57:14
31,000551.SZ,创元科技,20.08,10.03,东方财富,2026-06-29 17:57:14
32,600552.SH,凯盛科技,31.48,6.35,东方财富,2026-06-29 17:57:14
33,002821.SZ,凯莱英,167.75,10.0,东方财富,2026-06-29 17:57:14
34,600703.SH,三安光电,21.06,-3.08,东方财富,2026-06-29 17:57:14
37,001399.SZ,C惠科,34.66,-17.48,东方财富,2026-06-29 17:57:14
38,002859.SZ,洁美科技,114.15,10.0,东方财富,2026-06-29 17:57:14
39,603283.SH,赛腾股份,78.74,10.0,东方财富,2026-06-29 17:57:14
40,002342.SZ,巨力索具,10.62,10.05,东方财富,2026-06-29 17:57:14
41,002354.SZ,天娱数科,9.11,3.17,东方财富,2026-06-29 17:57:14
43,600176.SH,中国巨石,70.98,-4.24,东方财富,2026-06-29 17:57:14
44,002156.SZ,通富微电,72.58,1.37,东方财富,2026-06-29 17:57:14
45,002639.SZ,雪人集团,14.06,10.02,东方财富,2026-06-29 17:57:14
46,000566.SZ,海南海药,4.54,9.93,东方财富,2026-06-29 17:57:14
48,002317.SZ,众生药业,24.85,10.0,东方财富,2026-06-29 17:57:14
49,000751.SZ,锌业股份,6.22,10.09,东方财富,2026-06-29 17:57:14
50,002428.SZ,云南锗业,124.0,2.92,东方财富,2026-06-29 17:57:14
51,002371.SZ,北方华创,860.19,5.76,东方财富,2026-06-29 17:57:14
52,603155.SH,新亚强,27.87,9.98,东方财富,2026-06-29 17:57:14
54,000920.SZ,沃顿科技,15.7,10.02,东方财富,2026-06-29 17:57:14
57,000603.SZ,盛达资源,21.0,-0.8,东方财富,2026-06-29 17:57:14
59,600487.SH,XD亨通光,108.04,-2.26,东方财富,2026-06-29 17:57:14
62,002422.SZ,科伦药业,39.16,10.0,东方财富,2026-06-29 17:57:14
63,603928.SH,兴业股份,13.45,9.98,东方财富,2026-06-29 17:57:14
64,001309.SZ,德明利,970.0,2.0,东方财富,2026-06-29 17:57:14
65,002653.SZ,海思科,61.06,10.0,东方财富,2026-06-29 17:57:14
66,000756.SZ,新华制药,13.59,10.04,东方财富,2026-06-29 17:57:14
68,002119.SZ,康强电子,36.29,-1.97,东方财富,2026-06-29 17:57:14
69,002038.SZ,双鹭药业,5.58,10.06,东方财富,2026-06-29 17:57:14
70,600867.SH,通化东宝,8.17,9.96,东方财富,2026-06-29 17:57:14
71,601958.SH,金钼股份,29.55,8.92,东方财富,2026-06-29 17:57:14
72,002674.SZ,兴业科技,31.7,9.95,东方财富,2026-06-29 17:57:14
73,603163.SH,圣晖集成,149.14,10.0,东方财富,2026-06-29 17:57:14
74,600519.SH,贵州茅台,1194.96,2.25,东方财富,2026-06-29 17:57:14
75,601611.SH,中国核建,11.1,10.01,东方财富,2026-06-29 17:57:14
76,003043.SZ,华亚智能,90.35,10.0,东方财富,2026-06-29 17:57:14
77,600160.SH,巨化股份,53.8,5.59,东方财富,2026-06-29 17:57:14
79,603956.SH,威派格,6.41,9.95,东方财富,2026-06-29 17:57:14
82,002180.SZ,奔图科技,16.01,10.03,东方财富,2026-06-29 17:57:14
83,002559.SZ,亚威股份,13.0,5.61,东方财富,2026-06-29 17:57:14
85,600468.SH,百利电气,5.84,9.98,东方财富,2026-06-29 17:57:14
86,002579.SZ,中京电子,20.5,-10.01,东方财富,2026-06-29 17:57:14
88,002617.SZ,露笑科技,10.12,4.76,东方财富,2026-06-29 17:57:14
89,603061.SH,金海通,456.56,10.0,东方财富,2026-06-29 17:57:14
90,002915.SZ,中欣氟材,20.34,10.01,东方财富,2026-06-29 17:57:14
91,600118.SH,中国卫星,81.02,4.18,东方财富,2026-06-29 17:57:14
92,600129.SH,太极集团,13.05,10.03,东方财富,2026-06-29 17:57:14
93,601138.SH,工业富联,69.61,-0.87,东方财富,2026-06-29 17:57:14
95,605178.SH,时空科技,97.35,10.0,东方财富,2026-06-29 17:57:14
96,002728.SZ,特一药业,8.8,10.0,东方财富,2026-06-29 17:57:14
98,000962.SZ,东方钽业,93.88,7.87,东方财富,2026-06-29 17:57:14
99,600363.SH,联创光电,32.53,10.01,东方财富,2026-06-29 17:57:14
100,600222.SH,太龙药业,7.25,10.02,东方财富,2026-06-29 17:57:14
