rank,code,name,price,change_pct,source,collect_time
1,600172.SH,黄河旋风,16.95,9.99,东方财富,2026-06-23 17:23:49
2,601869.SH,长飞光纤,570.58,10.0,东方财富,2026-06-23 17:23:49
3,000783.SZ,长江证券,9.46,10.0,东方财富,2026-06-23 17:23:49
4,600522.SH,中天科技,61.73,3.52,东方财富,2026-06-23 17:23:49
6,000725.SZ,京东方Ａ,6.77,-2.31,东方财富,2026-06-23 17:23:49
7,600703.SH,三安光电,19.83,2.8,东方财富,2026-06-23 17:23:49
8,600584.SH,XD长电科,86.09,-5.63,东方财富,2026-06-23 17:23:49
9,002837.SZ,英维克,81.48,5.41,东方财富,2026-06-23 17:23:49
10,002008.SZ,大族激光,145.11,9.99,东方财富,2026-06-23 17:23:49
11,002580.SZ,圣阳股份,23.19,10.01,东方财富,2026-06-23 17:23:49
12,600707.SH,彩虹股份,13.64,10.0,东方财富,2026-06-23 17:23:49
13,002167.SZ,东方锆业,19.51,9.98,东方财富,2026-06-23 17:23:49
14,002549.SZ,凯美特气,18.67,10.02,东方财富,2026-06-23 17:23:49
16,600171.SH,上海贝岭,30.8,10.0,东方财富,2026-06-23 17:23:49
17,000070.SZ,特发信息,25.08,10.0,东方财富,2026-06-23 17:23:49
18,002648.SZ,卫星化学,25.18,10.0,东方财富,2026-06-23 17:23:49
19,600397.SH,江钨装备,24.44,9.99,东方财富,2026-06-23 17:23:49
20,600206.SH,有研新材,48.35,3.4,东方财富,2026-06-23 17:23:49
21,600360.SH,华微电子,13.54,9.99,东方财富,2026-06-23 17:23:49
22,603938.SH,三孚股份,65.12,10.0,东方财富,2026-06-23 17:23:49
23,000756.SZ,新华制药,13.44,9.98,东方财富,2026-06-23 17:23:49
24,002428.SZ,云南锗业,111.9,1.29,东方财富,2026-06-23 17:23:49
25,002584.SZ,西陇科学,10.02,9.99,东方财富,2026-06-23 17:23:49
26,600460.SH,士兰微,47.04,5.0,东方财富,2026-06-23 17:23:49
27,603318.SH,水发燃气,11.69,9.97,东方财富,2026-06-23 17:23:49
28,002031.SZ,巨轮智能,6.08,9.95,东方财富,2026-06-23 17:23:49
29,603757.SH,大元泵业,67.84,10.0,东方财富,2026-06-23 17:23:49
30,600487.SH,亨通光电,117.31,-2.35,东方财富,2026-06-23 17:23:49
31,600851.SH,海欣股份,9.72,9.95,东方财富,2026-06-23 17:23:49
32,002674.SZ,兴业科技,21.66,10.01,东方财富,2026-06-23 17:23:49
33,000566.SZ,海南海药,4.08,9.97,东方财富,2026-06-23 17:23:49
34,600909.SH,华安证券,10.46,9.87,东方财富,2026-06-23 17:23:49
36,603986.SH,兆易创新,640.99,-7.06,东方财富,2026-06-23 17:23:49
37,600667.SH,太极实业,20.92,-7.31,东方财富,2026-06-23 17:23:49
38,603629.SH,利通电子,201.93,3.96,东方财富,2026-06-23 17:23:49
39,600719.SH,大连热电,9.89,10.01,东方财富,2026-06-23 17:23:49
40,002196.SZ,方正电机,13.95,10.02,东方财富,2026-06-23 17:23:49
41,600379.SH,宝光股份,13.73,10.02,东方财富,2026-06-23 17:23:49
43,605580.SH,恒盛能源,29.07,9.99,东方财富,2026-06-23 17:23:49
44,002141.SZ,贤丰控股,4.95,10.0,东方财富,2026-06-23 17:23:49
45,002068.SZ,黑猫股份,12.65,10.0,东方财富,2026-06-23 17:23:49
46,601138.SH,工业富联,74.1,-6.06,东方财富,2026-06-23 17:23:49
47,601991.SH,大唐发电,8.34,-0.36,东方财富,2026-06-23 17:23:49
48,002522.SZ,浙江众成,7.61,9.97,东方财富,2026-06-23 17:23:49
49,600470.SH,六国化工,6.5,9.98,东方财富,2026-06-23 17:23:49
50,600519.SH,贵州茅台,1222.45,-1.53,东方财富,2026-06-23 17:23:49
51,600353.SH,旭光电子,48.8,5.6,东方财富,2026-06-23 17:23:49
52,600400.SH,红豆股份,3.26,10.14,东方财富,2026-06-23 17:23:49
53,000657.SZ,中钨高新,102.5,-5.38,东方财富,2026-06-23 17:23:49
54,002407.SZ,多氟多,41.8,-2.02,东方财富,2026-06-23 17:23:49
56,603993.SH,洛阳钼业,19.49,-9.98,东方财富,2026-06-23 17:23:49
57,603669.SH,灵康药业,5.56,10.1,东方财富,2026-06-23 17:23:49
58,002297.SZ,博云新材,32.82,5.19,东方财富,2026-06-23 17:23:49
59,002038.SZ,双鹭药业,5.54,9.92,东方财富,2026-06-23 17:23:49
60,600488.SH,津药药业,4.97,9.96,东方财富,2026-06-23 17:23:49
61,002728.SZ,特一药业,8.82,9.98,东方财富,2026-06-23 17:23:49
62,002747.SZ,埃斯顿,38.25,2.85,东方财富,2026-06-23 17:23:49
63,000551.SZ,创元科技,16.84,9.99,东方财富,2026-06-23 17:23:49
64,600176.SH,中国巨石,58.93,0.94,东方财富,2026-06-23 17:23:49
65,603122.SH,合富中国,12.77,9.99,东方财富,2026-06-23 17:23:49
66,600183.SH,生益科技,167.87,-9.01,东方财富,2026-06-23 17:23:49
68,000636.SZ,风华高科,70.21,-3.8,东方财富,2026-06-23 17:23:49
69,600392.SH,盛和资源,31.03,-10.01,东方财富,2026-06-23 17:23:49
71,603335.SH,迪生力,9.02,10.0,东方财富,2026-06-23 17:23:49
72,601899.SH,紫金矿业,27.75,-8.84,东方财富,2026-06-23 17:23:49
73,603407.SH,长裕集团,82.32,9.99,东方财富,2026-06-23 17:23:49
74,002962.SZ,五方光电,18.71,9.99,东方财富,2026-06-23 17:23:49
75,000811.SZ,冰轮环境,44.97,1.77,东方财富,2026-06-23 17:23:49
76,002185.SZ,华天科技,19.54,-4.4,东方财富,2026-06-23 17:23:49
77,603007.SH,顺景科技,6.8,10.03,东方财富,2026-06-23 17:23:49
78,600549.SH,厦门钨业,85.43,-9.6,东方财富,2026-06-23 17:23:49
80,000813.SZ,德展健康,3.19,10.0,东方财富,2026-06-23 17:23:49
81,603466.SH,风语筑,10.69,9.98,东方财富,2026-06-23 17:23:49
82,600506.SH,统一股份,16.41,9.99,东方财富,2026-06-23 17:23:49
83,002475.SZ,立讯精密,69.36,1.4,东方财富,2026-06-23 17:23:49
84,002384.SZ,东山精密,255.02,-5.74,东方财富,2026-06-23 17:23:49
85,000691.SZ,亚太实业,12.77,9.99,东方财富,2026-06-23 17:23:49
86,603015.SH,弘讯科技,12.98,10.0,东方财富,2026-06-23 17:23:49
87,600843.SH,上工申贝,8.58,10.0,东方财富,2026-06-23 17:23:49
88,002631.SZ,德尔未来,8.99,10.04,东方财富,2026-06-23 17:23:49
89,002436.SZ,兴森科技,48.5,-9.01,东方财富,2026-06-23 17:23:49
90,600110.SH,诺德股份,15.44,-9.97,东方财富,2026-06-23 17:23:49
93,000751.SZ,锌业股份,6.03,6.35,东方财富,2026-06-23 17:23:49
94,603106.SH,恒银科技,8.09,10.07,东方财富,2026-06-23 17:23:49
95,000630.SZ,铜陵有色,7.14,-9.96,东方财富,2026-06-23 17:23:49
97,002830.SZ,名雕股份,17.77,10.03,东方财富,2026-06-23 17:23:49
98,002354.SZ,天娱数科,8.11,-4.59,东方财富,2026-06-23 17:23:49
100,002672.SZ,东江环保,4.13,10.13,东方财富,2026-06-23 17:23:49
