rank,code,name,price,change_pct,source,collect_time
2,002156.SZ,通富微电,69.26,10.01,东方财富,2026-08-17 15:46:08
3,600584.SH,长电科技,85.85,9.07,东方财富,2026-08-17 15:46:08
4,002081.SZ,金 螳 螂,5.82,10.02,东方财富,2026-08-17 15:46:08
5,600206.SH,有研新材,55.86,10.0,东方财富,2026-08-17 15:46:08
6,600487.SH,亨通光电,65.06,3.3,东方财富,2026-08-17 15:46:08
7,600186.SH,莲花控股,13.13,9.23,东方财富,2026-08-17 15:46:08
8,000725.SZ,京东方Ａ,6.08,4.65,东方财富,2026-08-17 15:46:08
9,600667.SH,太极实业,23.86,3.97,东方财富,2026-08-17 15:46:08
10,603118.SH,共进股份,19.32,10.02,东方财富,2026-08-17 15:46:08
11,002436.SZ,兴森科技,38.3,9.99,东方财富,2026-08-17 15:46:08
12,605179.SH,一鸣食品,35.1,10.0,东方财富,2026-08-17 15:46:08
13,002437.SZ,誉衡药业,4.98,9.93,东方财富,2026-08-17 15:46:08
14,600172.SH,黄河旋风,13.64,10.0,东方财富,2026-08-17 15:46:08
15,002428.SZ,云南锗业,109.65,7.93,东方财富,2026-08-17 15:46:08
16,600330.SH,天通股份,27.48,10.01,东方财富,2026-08-17 15:46:08
17,002185.SZ,华天科技,19.0,5.67,东方财富,2026-08-17 15:46:08
18,603330.SH,天洋新材,11.75,10.02,东方财富,2026-08-17 15:46:08
19,600519.SH,贵州茅台,1293.09,-3.64,东方财富,2026-08-17 15:46:08
21,603186.SH,华正新材,184.31,10.0,东方财富,2026-08-17 15:46:08
22,000737.SZ,北方铜业,14.95,10.01,东方财富,2026-08-17 15:46:08
23,002229.SZ,鸿博股份,13.82,10.03,东方财富,2026-08-17 15:46:08
24,000670.SZ,盈方微,7.54,10.07,东方财富,2026-08-17 15:46:08
25,603986.SH,兆易创新,444.0,6.35,东方财富,2026-08-17 15:46:08
27,002407.SZ,多氟多,39.19,0.08,东方财富,2026-08-17 15:46:08
28,603773.SH,沃格光电,104.49,10.0,东方财富,2026-08-17 15:46:08
29,000938.SZ,紫光股份,41.03,2.7,东方财富,2026-08-17 15:46:08
30,601700.SH,风范股份,7.22,10.06,东方财富,2026-08-17 15:46:08
32,603002.SH,宏昌电子,17.59,10.01,东方财富,2026-08-17 15:46:08
33,000735.SZ,罗 牛 山,5.62,9.98,东方财富,2026-08-17 15:46:08
34,002172.SZ,澳洋健康,4.99,9.91,东方财富,2026-08-17 15:46:08
35,603259.SH,药明康德,166.89,4.8,东方财富,2026-08-17 15:46:08
36,603629.SH,利通电子,142.84,3.88,东方财富,2026-08-17 15:46:08
37,600127.SH,金健米业,6.46,10.05,东方财富,2026-08-17 15:46:08
38,000636.SZ,风华高科,63.44,1.13,东方财富,2026-08-17 15:46:08
39,600313.SH,农发种业,6.16,10.0,东方财富,2026-08-17 15:46:08
40,000564.SZ,供销大集,1.54,10.0,东方财富,2026-08-17 15:46:08
41,600522.SH,中天科技,35.9,0.98,东方财富,2026-08-17 15:46:08
42,600613.SH,神奇制药,7.05,9.98,东方财富,2026-08-17 15:46:08
43,603011.SH,合锻智能,26.68,10.02,东方财富,2026-08-17 15:46:08
44,600664.SH,哈药股份,9.01,1.12,东方财富,2026-08-17 15:46:08
45,002165.SZ,红 宝 丽,7.13,10.03,东方财富,2026-08-17 15:46:08
46,600459.SH,贵研铂业,22.97,10.01,东方财富,2026-08-17 15:46:08
47,001309.SZ,德明利,435.4,7.19,东方财富,2026-08-17 15:46:08
48,600353.SH,旭光电子,34.13,9.99,东方财富,2026-08-17 15:46:08
49,003031.SZ,中瓷电子,143.09,10.0,东方财富,2026-08-17 15:46:08
50,600176.SH,中国巨石,46.32,4.35,东方财富,2026-08-17 15:46:08
51,002651.SZ,利君股份,9.23,10.01,东方财富,2026-08-17 15:46:08
52,002907.SZ,华森制药,16.79,10.03,东方财富,2026-08-17 15:46:08
53,000021.SZ,深科技,42.6,5.89,东方财富,2026-08-17 15:46:08
55,600722.SH,金牛化工,11.84,4.96,东方财富,2026-08-17 15:46:08
56,000779.SZ,甘咨询,10.63,10.04,东方财富,2026-08-17 15:46:08
57,603936.SH,博敏电子,17.38,10.0,东方财富,2026-08-17 15:46:08
58,002384.SZ,东山精密,217.66,6.08,东方财富,2026-08-17 15:46:08
60,002491.SZ,通鼎互联,20.3,3.31,东方财富,2026-08-17 15:46:08
62,002820.SZ,桂发祥,11.15,9.96,东方财富,2026-08-17 15:46:08
63,000551.SZ,创元科技,15.51,10.0,东方财富,2026-08-17 15:46:08
64,000811.SZ,冰轮环境,45.09,10.0,东方财富,2026-08-17 15:46:08
66,603089.SH,正裕工业,10.73,10.05,东方财富,2026-08-17 15:46:08
67,600721.SH,百花医药,14.02,1.52,东方财富,2026-08-17 15:46:08
68,600222.SH,太龙药业,8.95,9.95,东方财富,2026-08-17 15:46:08
