rank,code,name,price,change_pct,source,collect_time
2,000977.SZ,浪潮信息,85.18,9.99,东方财富,2026-08-31 20:54:12
4,600722.SH,金牛化工,16.8,10.02,东方财富,2026-08-31 20:54:12
5,002396.SZ,星网锐捷,40.36,10.0,东方财富,2026-08-31 20:54:12
6,002081.SZ,金 螳 螂,6.16,10.0,东方财富,2026-08-31 20:54:12
7,002418.SZ,康盛股份,5.39,10.0,东方财富,2026-08-31 20:54:12
8,000560.SZ,我爱我家,2.9,9.85,东方财富,2026-08-31 20:54:12
10,600176.SH,中国巨石,43.93,1.69,东方财富,2026-08-31 20:54:12
11,600110.SH,诺德股份,12.03,9.96,东方财富,2026-08-31 20:54:12
12,000938.SZ,紫光股份,38.95,8.53,东方财富,2026-08-31 20:54:12
13,000892.SZ,欢瑞世纪,4.3,9.97,东方财富,2026-08-31 20:54:12
14,600227.SH,赤天化,5.04,10.04,东方财富,2026-08-31 20:54:12
15,603533.SH,掌阅科技,22.59,9.98,东方财富,2026-08-31 20:54:12
16,002886.SZ,沃特股份,29.04,10.0,东方财富,2026-08-31 20:54:12
17,000712.SZ,锦龙股份,12.98,10.0,东方财富,2026-08-31 20:54:12
18,603269.SH,海鸥股份,24.4,10.01,东方财富,2026-08-31 20:54:12
19,002008.SZ,大族激光,96.38,10.0,东方财富,2026-08-31 20:54:12
20,001330.SZ,博纳影业,5.61,10.0,东方财富,2026-08-31 20:54:12
21,003005.SZ,竞业达,16.53,9.98,东方财富,2026-08-31 20:54:12
22,002328.SZ,新朋股份,8.5,9.96,东方财富,2026-08-31 20:54:12
23,002141.SZ,贤丰控股,7.1,10.08,东方财富,2026-08-31 20:54:12
24,603721.SH,中广天择,19.1,10.02,东方财富,2026-08-31 20:54:12
25,600551.SH,时代出版,8.25,10.0,东方财富,2026-08-31 20:54:12
26,600121.SH,郑州煤电,4.91,10.09,东方财富,2026-08-31 20:54:12
27,002354.SZ,天娱数科,8.03,2.29,东方财富,2026-08-31 20:54:12
28,002855.SZ,捷荣技术,16.1,9.97,东方财富,2026-08-31 20:54:12
29,600127.SH,金健米业,12.04,2.29,东方财富,2026-08-31 20:54:12
30,600371.SH,万向德农,12.69,9.97,东方财富,2026-08-31 20:54:12
31,603893.SH,瑞芯微,194.59,10.0,东方财富,2026-08-31 20:54:12
32,603559.SH,中通国脉,10.54,10.02,东方财富,2026-08-31 20:54:12
33,603459.SH,红板科技,94.97,10.0,东方财富,2026-08-31 20:54:12
34,003018.SZ,金富科技,49.38,10.0,东方财富,2026-08-31 20:54:12
35,601595.SH,上海电影,18.33,10.02,东方财富,2026-08-31 20:54:12
36,601929.SH,吉视传媒,2.57,9.83,东方财富,2026-08-31 20:54:12
37,002909.SZ,集泰股份,6.02,10.05,东方财富,2026-08-31 20:54:12
38,600691.SH,潞化科技,3.23,9.86,东方财富,2026-08-31 20:54:12
39,002757.SZ,南兴股份,17.48,10.01,东方财富,2026-08-31 20:54:12
40,002837.SZ,英维克,68.21,5.78,东方财富,2026-08-31 20:54:12
42,601086.SH,国芳集团,9.17,9.95,东方财富,2026-08-31 20:54:12
